,,,,,,,,,,,,,MSRB3,,,,,,,,EPS8
,,,,,,,,,,,,,NDRG1,,,,,,,,EPSTI1
,,,,,,,,,,,,,PCA3,,,,,,,,ERAP2
,,,,,,,,,,,,,RARB,,,,,,,,ERBB3
,,,,,,,,,,,,,RHOU,,,,,,,,ERCC6L
,,,,,,,,,,,,,RYBP,,,,,,,,ERG
,,,,,,,,,,,,,CASC6,,,,,,,,ERI1
,,,,,,,,,,,,,NXPH1,,,,,,,,ERMAP
,,,,,,,,,,,,,TENM3,,,,,,,,ERMN
,,,,,,,,,,,,,ADGRV1,,,,,,,,ERN1
,,,,,,,,,,,,,C4orf19,,,,,,,,ERRFI1
,,,,,,,,,,,,,CABLES1,,,,,,,,ESAM
,,,,,,,,,,,,,CD38,,,,,,,,ESR1
,,,,,,,,,,,,,CRISPLD1,,,,,,,,ESR2
,,,,,,,,,,,,,DPP10-AS3,,,,,,,,ESRP1
,,,,,,,,,,,,,EXPH5,,,,,,,,ESRRA
,,,,,,,,,,,,,GNG12-AS1,,,,,,,,ESRRB
,,,,,,,,,,,,,GRIN2C,,,,,,,,ESRRG
,,,,,,,,,,,,,LINC01422,,,,,,,,ESYT2
,,,,,,,,,,,,,LIX1,,,,,,,,ETFB
,,,,,,,,,,,,,MSI1,,,,,,,,ETNPPL
,,,,,,,,,,,,,MYLK,,,,,,,,ETS1
,,,,,,,,,,,,,P2RY14,,,,,,,,ETS2
,,,,,,,,,,,,,PALLD,,,,,,,,ETV1
,,,,,,,,,,,,,RGS22,,,,,,,,ETV2
,,,,,,,,,,,,,SERPINI2,,,,,,,,ETV3
,,,,,,,,,,,,,SMTN,,,,,,,,ETV4
,,,,,,,,,,,,,TTC23,,,,,,,,ETV5
,,,,,,,,,,,,,ACACB,,,,,,,,ETV6
,,,,,,,,,,,,,ADGRA3,,,,,,,,ETV7
,,,,,,,,,,,,,ASPH,,,,,,,,EVC2
,,,,,,,,,,,,,BAALC,,,,,,,,EVI2A
,,,,,,,,,,,,,DPYSL5,,,,,,,,EVI2B
,,,,,,,,,,,,,FREM2,,,,,,,,EWSR1
,,,,,,,,,,,,,GLUL,,,,,,,,EXO5
,,,,,,,,,,,,,LFNG,,,,,,,,EXPH5
,,,,,,,,,,,,,LINC00499,,,,,,,,EYA1
,,,,,,,,,,,,,MFGE8,,,,,,,,EYA2
,,,,,,,,,,,,,MIDN,,,,,,,,EYA4
,,,,,,,,,,,,,NWD1,,,,,,,,EYS
,,,,,,,,,,,,,PFKFB3,,,,,,,,EZH2
,,,,,,,,,,,,,PLSCR1,,,,,,,,EZR
,,,,,,,,,,,,,POU6F2,,,,,,,,F11-AS1
,,,,,,,,,,,,,RHPN2,,,,,,,,F11R
,,,,,,,,,,,,,ROBO3,,,,,,,,F13A1
,,,,,,,,,,,,,SLC12A2,,,,,,,,F2R
,,,,,,,,,,,,,SMOX,,,,,,,,F3
,,,,,,,,,,,,,SRPX2,,,,,,,,F8
,,,,,,,,,,,,,UGP2,,,,,,,,FA2H
,,,,,,,,,,,,,ZDHHC20,,,,,,,,FAAP24
,,,,,,,,,,,,,ZEB2,,,,,,,,FABP7
,,,,,,,,,,,,,ZHX3,,,,,,,,FAM107A
,,,,,,,,,,,,,ACSS3,,,,,,,,FAM107B
,,,,,,,,,,,,,ZNF438,,,,,,,,FAM110B
,,,,,,,,,,,,,ACSL5,,,,,,,,FAM111A
,,,,,,,,,,,,,ADGRL4,,,,,,,,FAM114A1
,,,,,,,,,,,,,PRX,,,,,,,,FAM118A
,,,,,,,,,,,,,ST8SIA6,,,,,,,,FAM124A
,,,,,,,,,,,,,VWF,,,,,,,,FAM126A
,,,,,,,,,,,,,SEMA4D,,,,,,,,FAM149A
,,,,,,,,,,,,,IL18,,,,,,,,FAM157A
,,,,,,,,,,,,,GRM7,,,,,,,,FAM160A1
,,,,,,,,,,,,,EYA1,,,,,,,,FAM167A
,,,,,,,,,,,,,FAM189A2,,,,,,,,FAM167A-AS1
,,,,,,,,,,,,,STON2,,,,,,,,FAM177B
,,,,,,,,,,,,,ASIC4,,,,,,,,FAM178B
,,,,,,,,,,,,,CPE,,,,,,,,FAM181B
,,,,,,,,,,,,,DLGAP1,,,,,,,,FAM186A
,,,,,,,,,,,,,GPC6,,,,,,,,FAM189A2
,,,,,,,,,,,,,KCNQ3,,,,,,,,FAM20A
,,,,,,,,,,,,,MBP,,,,,,,,FAM217A
,,,,,,,,,,,,,PAM,,,,,,,,FAM222A-AS1
,,,,,,,,,,,,,PRKAG2,,,,,,,,FAM53A
,,,,,,,,,,,,,RBMS3-AS3,,,,,,,,FAM53B-AS1
,,,,,,,,,,,,,SGCZ,,,,,,,,FAM78A
,,,,,,,,,,,,,MLIP,,,,,,,,FAM89A
,,,,,,,,,,,,,PCDH11X,,,,,,,,FANCB
,,,,,,,,,,,,,PTPRB,,,,,,,,FANCC
,,,,,,,,,,,,,SAMD5,,,,,,,,FANK1
,,,,,,,,,,,,,TCERG1L,,,,,,,,FAP
,,,,,,,,,,,,,RIMKLB,,,,,,,,FAS
,,,,,,,,,,,,,,,,,,,,,FAT1
,,,,,,,,,,,,,,,,,,,,,FAT3
,,,,,,,,,,,,,,,,,,,,,FAT4
,,,,,,,,,,,,,,,,,,,,,FAU
,,,,,,,,,,,,,,,,,,,,,FAXDC2
,,,,,,,,,,,,,,,,,,,,,FBLN1
,,,,,,,,,,,,,,,,,,,,,FBLN2
,,,,,,,,,,,,,,,,,,,,,FBLN5
,,,,,,,,,,,,,,,,,,,,,FBN2
,,,,,,,,,,,,,,,,,,,,,FBXL19
,,,,,,,,,,,,,,,,,,,,,FBXL7
,,,,,,,,,,,,,,,,,,,,,FCER1G
,,,,,,,,,,,,,,,,,,,,,FCGBP
,,,,,,,,,,,,,,,,,,,,,FCGR1A
,,,,,,,,,,,,,,,,,,,,,FCGR1B
,,,,,,,,,,,,,,,,,,,,,FCGR1CP
,,,,,,,,,,,,,,,,,,,,,FCGR2A
,,,,,,,,,,,,,,,,,,,,,FCGR3A
,,,,,,,,,,,,,,,,,,,,,FCGRT
,,,,,,,,,,,,,,,,,,,,,FENDRR
,,,,,,,,,,,,,,,,,,,,,FER1L6
,,,,,,,,,,,,,,,,,,,,,FER1L6-AS1
,,,,,,,,,,,,,,,,,,,,,FER1L6-AS2
,,,,,,,,,,,,,,,,,,,,,FERMT1
,,,,,,,,,,,,,,,,,,,,,FERMT3
,,,,,,,,,,,,,,,,,,,,,FES
,,,,,,,,,,,,,,,,,,,,,FEZ1
,,,,,,,,,,,,,,,,,,,,,FEZF1
,,,,,,,,,,,,,,,,,,,,,FEZF2
,,,,,,,,,,,,,,,,,,,,,FGD2
,,,,,,,,,,,,,,,,,,,,,FGD3
,,,,,,,,,,,,,,,,,,,,,FGD4
,,,,,,,,,,,,,,,,,,,,,FGD5
,,,,,,,,,,,,,,,,,,,,,FGD6
,,,,,,,,,,,,,,,,,,,,,FGF1
,,,,,,,,,,,,,,,,,,,,,FGF10
,,,,,,,,,,,,,,,,,,,,,FGF13
,,,,,,,,,,,,,,,,,,,,,FGF14
,,,,,,,,,,,,,,,,,,,,,FGF2
,,,,,,,,,,,,,,,,,,,,,FGF20
,,,,,,,,,,,,,,,,,,,,,FGF7
,,,,,,,,,,,,,,,,,,,,,FGFR1
,,,,,,,,,,,,,,,,,,,,,FGFR3
,,,,,,,,,,,,,,,,,,,,,FGL1
,,,,,,,,,,,,,,,,,,,,,FGL2
,,,,,,,,,,,,,,,,,,,,,FGR
,,,,,,,,,,,,,,,,,,,,,FHL2
,,,,,,,,,,,,,,,,,,,,,FHL3
,,,,,,,,,,,,,,,,,,,,,FHL5
,,,,,,,,,,,,,,,,,,,,,FHOD1
,,,,,,,,,,,,,,,,,,,,,FIGLA
,,,,,,,,,,,,,,,,,,,,,FIGN
,,,,,,,,,,,,,,,,,,,,,FILIP1
,,,,,,,,,,,,,,,,,,,,,FILIP1L
,,,,,,,,,,,,,,,,,,,,,FIP1L1
,,,,,,,,,,,,,,,,,,,,,FIRRE
,,,,,,,,,,,,,,,,,,,,,FIS1
,,,,,,,,,,,,,,,,,,,,,FIZ1
,,,,,,,,,,,,,,,,,,,,,FKBP10
,,,,,,,,,,,,,,,,,,,,,FKBP5
,,,,,,,,,,,,,,,,,,,,,FLI1
,,,,,,,,,,,,,,,,,,,,,FLJ40194
,,,,,,,,,,,,,,,,,,,,,FLJ46284
,,,,,,,,,,,,,,,,,,,,,FLNA
,,,,,,,,,,,,,,,,,,,,,FLNC
,,,,,,,,,,,,,,,,,,,,,FLRT2
,,,,,,,,,,,,,,,,,,,,,FLT1
,,,,,,,,,,,,,,,,,,,,,FLT3
,,,,,,,,,,,,,,,,,,,,,FLVCR2
,,,,,,,,,,,,,,,,,,,,,FMN1
,,,,,,,,,,,,,,,,,,,,,FMNL1
,,,,,,,,,,,,,,,,,,,,,FMNL3
,,,,,,,,,,,,,,,,,,,,,FMO2
,,,,,,,,,,,,,,,,,,,,,FMO3
,,,,,,,,,,,,,,,,,,,,,FMO4
,,,,,,,,,,,,,,,,,,,,,FMO5
,,,,,,,,,,,,,,,,,,,,,FMO6P
,,,,,,,,,,,,,,,,,,,,,FN1
,,,,,,,,,,,,,,,,,,,,,FNDC3B
,,,,,,,,,,,,,,,,,,,,,FOLH1
,,,,,,,,,,,,,,,,,,,,,FOS
,,,,,,,,,,,,,,,,,,,,,FOSB
,,,,,,,,,,,,,,,,,,,,,FOSL1
,,,,,,,,,,,,,,,,,,,,,FOSL2
,,,,,,,,,,,,,,,,,,,,,FOXA3
,,,,,,,,,,,,,,,,,,,,,FOXB1
,,,,,,,,,,,,,,,,,,,,,FOXC1
,,,,,,,,,,,,,,,,,,,,,FOXC2
,,,,,,,,,,,,,,,,,,,,,FOXD1
,,,,,,,,,,,,,,,,,,,,,FOXD2
,,,,,,,,,,,,,,,,,,,,,FOXD4
,,,,,,,,,,,,,,,,,,,,,FOXD4L1
,,,,,,,,,,,,,,,,,,,,,FOXD4L3
,,,,,,,,,,,,,,,,,,,,,FOXD4L5
,,,,,,,,,,,,,,,,,,,,,FOXD4L6
,,,,,,,,,,,,,,,,,,,,,FOXF1
,,,,,,,,,,,,,,,,,,,,,FOXF2
,,,,,,,,,,,,,,,,,,,,,FOXH1
,,,,,,,,,,,,,,,,,,,,,FOXJ1
,,,,,,,,,,,,,,,,,,,,,FOXJ2
,,,,,,,,,,,,,,,,,,,,,FOXJ3
,,,,,,,,,,,,,,,,,,,,,FOXK1
,,,,,,,,,,,,,,,,,,,,,FOXK2
,,,,,,,,,,,,,,,,,,,,,FOXL1
,,,,,,,,,,,,,,,,,,,,,FOXL2
,,,,,,,,,,,,,,,,,,,,,FOXM1
,,,,,,,,,,,,,,,,,,,,,FOXN2
,,,,,,,,,,,,,,,,,,,,,FOXN3
,,,,,,,,,,,,,,,,,,,,,FOXN3-AS2
,,,,,,,,,,,,,,,,,,,,,FOXN4
,,,,,,,,,,,,,,,,,,,,,FOXO1
,,,,,,,,,,,,,,,,,,,,,FOXO3
,,,,,,,,,,,,,,,,,,,,,FOXO4
,,,,,,,,,,,,,,,,,,,,,FOXO6
,,,,,,,,,,,,,,,,,,,,,FOXP1
,,,,,,,,,,,,,,,,,,,,,FOXP1-AS1
,,,,,,,,,,,,,,,,,,,,,FOXP2
,,,,,,,,,,,,,,,,,,,,,FOXP3
,,,,,,,,,,,,,,,,,,,,,FOXP4
,,,,,,,,,,,,,,,,,,,,,FOXQ1
,,,,,,,,,,,,,,,,,,,,,FOXR1
,,,,,,,,,,,,,,,,,,,,,FOXS1
,,,,,,,,,,,,,,,,,,,,,FPR1
,,,,,,,,,,,,,,,,,,,,,FPR3
,,,,,,,,,,,,,,,,,,,,,FRAS1
,,,,,,,,,,,,,,,,,,,,,FREM1
,,,,,,,,,,,,,,,,,,,,,FREM2
,,,,,,,,,,,,,,,,,,,,,FRK
,,,,,,,,,,,,,,,,,,,,,FRMD3
,,,,,,,,,,,,,,,,,,,,,FRMD4B
,,,,,,,,,,,,,,,,,,,,,FRMD6
,,,,,,,,,,,,,,,,,,,,,FRMPD2
,,,,,,,,,,,,,,,,,,,,,FRMPD3
,,,,,,,,,,,,,,,,,,,,,FRMPD4
,,,,,,,,,,,,,,,,,,,,,FRRS1
,,,,,,,,,,,,,,,,,,,,,FRZB
,,,,,,,,,,,,,,,,,,,,,FSCN1
,,,,,,,,,,,,,,,,,,,,,FSHR
,,,,,,,,,,,,,,,,,,,,,FSIP2
,,,,,,,,,,,,,,,,,,,,,FSTL1
,,,,,,,,,,,,,,,,,,,,,FSTL4
,,,,,,,,,,,,,,,,,,,,,FSTL5
,,,,,,,,,,,,,,,,,,,,,FTH1
,,,,,,,,,,,,,,,,,,,,,FTL
,,,,,,,,,,,,,,,,,,,,,FUBP1
,,,,,,,,,,,,,,,,,,,,,FUT10
,,,,,,,,,,,,,,,,,,,,,FXYD5
,,,,,,,,,,,,,,,,,,,,,FYCO1
,,,,,,,,,,,,,,,,,,,,,FZD6
,,,,,,,,,,,,,,,,,,,,,G0S2
,,,,,,,,,,,,,,,,,,,,,GAB3
,,,,,,,,,,,,,,,,,,,,,GABPA
,,,,,,,,,,,,,,,,,,,,,GABPB1
,,,,,,,,,,,,,,,,,,,,,GABRA2
,,,,,,,,,,,,,,,,,,,,,GABRE
,,,,,,,,,,,,,,,,,,,,,GABRG1
,,,,,,,,,,,,,,,,,,,,,GABRG3
,,,,,,,,,,,,,,,,,,,,,GABRG3-AS1
,,,,,,,,,,,,,,,,,,,,,GACAT3
,,,,,,,,,,,,,,,,,,,,,GAD1
,,,,,,,,,,,,,,,,,,,,,GAD2
,,,,,,,,,,,,,,,,,,,,,GADD45A
,,,,,,,,,,,,,,,,,,,,,GADD45B
,,,,,,,,,,,,,,,,,,,,,GADD45G
,,,,,,,,,,,,,,,,,,,,,GAL3ST1
,,,,,,,,,,,,,,,,,,,,,GAL3ST4
,,,,,,,,,,,,,,,,,,,,,GALM
,,,,,,,,,,,,,,,,,,,,,GALNT10
,,,,,,,,,,,,,,,,,,,,,GALNT14
,,,,,,,,,,,,,,,,,,,,,GALNT15
,,,,,,,,,,,,,,,,,,,,,GALNT18
,,,,,,,,,,,,,,,,,,,,,GALNT6
,,,,,,,,,,,,,,,,,,,,,GALNTL6
,,,,,,,,,,,,,,,,,,,,,GALR1
,,,,,,,,,,,,,,,,,,,,,GAR1
,,,,,,,,,,,,,,,,,,,,,GAS1
,,,,,,,,,,,,,,,,,,,,,GAS2L3
,,,,,,,,,,,,,,,,,,,,,GAS6-AS1
,,,,,,,,,,,,,,,,,,,,,GATA1
,,,,,,,,,,,,,,,,,,,,,GATA2
,,,,,,,,,,,,,,,,,,,,,GATA2-AS1
,,,,,,,,,,,,,,,,,,,,,GATA3
,,,,,,,,,,,,,,,,,,,,,GATA4
,,,,,,,,,,,,,,,,,,,,,GATA6
,,,,,,,,,,,,,,,,,,,,,GATAD1
,,,,,,,,,,,,,,,,,,,,,GATAD2A
,,,,,,,,,,,,,,,,,,,,,GBE1
,,,,,,,,,,,,,,,,,,,,,GBP1
,,,,,,,,,,,,,,,,,,,,,GBP2
,,,,,,,,,,,,,,,,,,,,,GBP3
,,,,,,,,,,,,,,,,,,,,,GBP4
,,,,,,,,,,,,,,,,,,,,,GBX1
,,,,,,,,,,,,,,,,,,,,,GCH1
,,,,,,,,,,,,,,,,,,,,,GCM1
,,,,,,,,,,,,,,,,,,,,,GCM2
,,,,,,,,,,,,,,,,,,,,,GCNT1
,,,,,,,,,,,,,,,,,,,,,GCNT2
,,,,,,,,,,,,,,,,,,,,,GDNF
,,,,,,,,,,,,,,,,,,,,,GDNF-AS1
,,,,,,,,,,,,,,,,,,,,,GEM
,,,,,,,,,,,,,,,,,,,,,GFAP
,,,,,,,,,,,,,,,,,,,,,GFI1
,,,,,,,,,,,,,,,,,,,,,GFI1B
,,,,,,,,,,,,,,,,,,,,,GFRA1
,,,,,,,,,,,,,,,,,,,,,GGT5
,,,,,,,,,,,,,,,,,,,,,GHR
,,,,,,,,,,,,,,,,,,,,,GIMAP2
,,,,,,,,,,,,,,,,,,,,,GIMAP4
,,,,,,,,,,,,,,,,,,,,,GIMAP7
,,,,,,,,,,,,,,,,,,,,,GIMAP8
,,,,,,,,,,,,,,,,,,,,,GINS3
,,,,,,,,,,,,,,,,,,,,,GINS4
,,,,,,,,,,,,,,,,,,,,,GIPR
,,,,,,,,,,,,,,,,,,,,,GIT2
,,,,,,,,,,,,,,,,,,,,,GJA1
,,,,,,,,,,,,,,,,,,,,,GJB1
,,,,,,,,,,,,,,,,,,,,,GJB6
,,,,,,,,,,,,,,,,,,,,,GJC1
,,,,,,,,,,,,,,,,,,,,,GJC2
,,,,,,,,,,,,,,,,,,,,,GK
,,,,,,,,,,,,,,,,,,,,,GLA
,,,,,,,,,,,,,,,,,,,,,GLDC
,,,,,,,,,,,,,,,,,,,,,GLDN
,,,,,,,,,,,,,,,,,,,,,GLI1
,,,,,,,,,,,,,,,,,,,,,GLI2
,,,,,,,,,,,,,,,,,,,,,GLI3
,,,,,,,,,,,,,,,,,,,,,GLI4
,,,,,,,,,,,,,,,,,,,,,GLIPR1L1
,,,,,,,,,,,,,,,,,,,,,GLIPR2
,,,,,,,,,,,,,,,,,,,,,GLIS1
,,,,,,,,,,,,,,,,,,,,,GLIS2
,,,,,,,,,,,,,,,,,,,,,GLIS3
,,,,,,,,,,,,,,,,,,,,,GLOD5
,,,,,,,,,,,,,,,,,,,,,GLRA1
,,,,,,,,,,,,,,,,,,,,,GLRA2
,,,,,,,,,,,,,,,,,,,,,GLRX
,,,,,,,,,,,,,,,,,,,,,GLUL
,,,,,,,,,,,,,,,,,,,,,GLYATL1
,,,,,,,,,,,,,,,,,,,,,GLYCTK
,,,,,,,,,,,,,,,,,,,,,GM2A
,,,,,,,,,,,,,,,,,,,,,GMEB1
,,,,,,,,,,,,,,,,,,,,,GMEB2
,,,,,,,,,,,,,,,,,,,,,GMFG
,,,,,,,,,,,,,,,,,,,,,GMIP
,,,,,,,,,,,,,,,,,,,,,GMPR
,,,,,,,,,,,,,,,,,,,,,GNA13
,,,,,,,,,,,,,,,,,,,,,GNA14
,,,,,,,,,,,,,,,,,,,,,GNA14-AS1
,,,,,,,,,,,,,,,,,,,,,GNA15
,,,,,,,,,,,,,,,,,,,,,GNAL
,,,,,,,,,,,,,,,,,,,,,GNB4
,,,,,,,,,,,,,,,,,,,,,GNG11
,,,,,,,,,,,,,,,,,,,,,GNG12
,,,,,,,,,,,,,,,,,,,,,GNG12-AS1
,,,,,,,,,,,,,,,,,,,,,GNG4
,,,,,,,,,,,,,,,,,,,,,GNG8
,,,,,,,,,,,,,,,,,,,,,GNGT1
,,,,,,,,,,,,,,,,,,,,,GNLY
,,,,,,,,,,,,,,,,,,,,,GOLIM4
,,,,,,,,,,,,,,,,,,,,,GOT1
,,,,,,,,,,,,,,,,,,,,,GPAM
,,,,,,,,,,,,,,,,,,,,,GPANK1
,,,,,,,,,,,,,,,,,,,,,GPAT3
,,,,,,,,,,,,,,,,,,,,,GPBP1L1
,,,,,,,,,,,,,,,,,,,,,GPC4
,,,,,,,,,,,,,,,,,,,,,GPC5
,,,,,,,,,,,,,,,,,,,,,GPC5-AS1
,,,,,,,,,,,,,,,,,,,,,GPC5-AS2
,,,,,,,,,,,,,,,,,,,,,GPC6
,,,,,,,,,,,,,,,,,,,,,GPCPD1
,,,,,,,,,,,,,,,,,,,,,GPD1
,,,,,,,,,,,,,,,,,,,,,GPER1
,,,,,,,,,,,,,,,,,,,,,GPIHBP1
,,,,,,,,,,,,,,,,,,,,,GPM6A
,,,,,,,,,,,,,,,,,,,,,GPNMB
,,,,,,,,,,,,,,,,,,,,,GPR132
,,,,,,,,,,,,,,,,,,,,,GPR149
,,,,,,,,,,,,,,,,,,,,,GPR156
,,,,,,,,,,,,,,,,,,,,,GPR160
,,,,,,,,,,,,,,,,,,,,,GPR17
,,,,,,,,,,,,,,,,,,,,,GPR174
,,,,,,,,,,,,,,,,,,,,,GPR183
,,,,,,,,,,,,,,,,,,,,,GPR34
,,,,,,,,,,,,,,,,,,,,,GPR37
,,,,,,,,,,,,,,,,,,,,,GPR37L1
,,,,,,,,,,,,,,,,,,,,,GPR39
,,,,,,,,,,,,,,,,,,,,,GPR62
,,,,,,,,,,,,,,,,,,,,,GPR65
,,,,,,,,,,,,,,,,,,,,,GPR85
,,,,,,,,,,,,,,,,,,,,,GPRC5C
,,,,,,,,,,,,,,,,,,,,,GPRIN3
,,,,,,,,,,,,,,,,,,,,,GPSM3
,,,,,,,,,,,,,,,,,,,,,GPX1
,,,,,,,,,,,,,,,,,,,,,GPX3
,,,,,,,,,,,,,,,,,,,,,GRAMD1A
,,,,,,,,,,,,,,,,,,,,,GRAMD1C
,,,,,,,,,,,,,,,,,,,,,GRAP2
,,,,,,,,,,,,,,,,,,,,,GRAPL
,,,,,,,,,,,,,,,,,,,,,GRB10
,,,,,,,,,,,,,,,,,,,,,GRB2
,,,,,,,,,,,,,,,,,,,,,GREB1L
,,,,,,,,,,,,,,,,,,,,,GREM1
,,,,,,,,,,,,,,,,,,,,,GREM2
,,,,,,,,,,,,,,,,,,,,,GRHL1
,,,,,,,,,,,,,,,,,,,,,GRHL2
,,,,,,,,,,,,,,,,,,,,,GRHL3
,,,,,,,,,,,,,,,,,,,,,GRHPR
,,,,,,,,,,,,,,,,,,,,,GRIA1
,,,,,,,,,,,,,,,,,,,,,GRID1-AS1
,,,,,,,,,,,,,,,,,,,,,GRID2
,,,,,,,,,,,,,,,,,,,,,GRIK1
,,,,,,,,,,,,,,,,,,,,,GRIK2
,,,,,,,,,,,,,,,,,,,,,GRIK3
,,,,,,,,,,,,,,,,,,,,,GRIN2A
,,,,,,,,,,,,,,,,,,,,,GRIN2C
,,,,,,,,,,,,,,,,,,,,,GRIN3A
,,,,,,,,,,,,,,,,,,,,,GRIP1
,,,,,,,,,,,,,,,,,,,,,GRK5
,,,,,,,,,,,,,,,,,,,,,GRM1
,,,,,,,,,,,,,,,,,,,,,GRM3
,,,,,,,,,,,,,,,,,,,,,GRM7
,,,,,,,,,,,,,,,,,,,,,GRM8
,,,,,,,,,,,,,,,,,,,,,GRN
,,,,,,,,,,,,,,,,,,,,,GSDMD
,,,,,,,,,,,,,,,,,,,,,GSG1L
,,,,,,,,,,,,,,,,,,,,,GSN
,,,,,,,,,,,,,,,,,,,,,GSN-AS1
,,,,,,,,,,,,,,,,,,,,,GSTK1
,,,,,,,,,,,,,,,,,,,,,GSTP1
,,,,,,,,,,,,,,,,,,,,,GTF2A1
,,,,,,,,,,,,,,,,,,,,,GTF2A2
,,,,,,,,,,,,,,,,,,,,,GTF2B
,,,,,,,,,,,,,,,,,,,,,GTF2F1
,,,,,,,,,,,,,,,,,,,,,GTF2H3
,,,,,,,,,,,,,,,,,,,,,GTF2I
,,,,,,,,,,,,,,,,,,,,,GTF2IRD1
,,,,,,,,,,,,,,,,,,,,,GTF3A
,,,,,,,,,,,,,,,,,,,,,GTF3C2
,,,,,,,,,,,,,,,,,,,,,GTF3C5
,,,,,,,,,,,,,,,,,,,,,GTPBP1
,,,,,,,,,,,,,,,,,,,,,GTPBP6
,,,,,,,,,,,,,,,,,,,,,GULP1
,,,,,,,,,,,,,,,,,,,,,GXYLT2
,,,,,,,,,,,,,,,,,,,,,GYG2
,,,,,,,,,,,,,,,,,,,,,GYG2P1
,,,,,,,,,,,,,,,,,,,,,GYPC
,,,,,,,,,,,,,,,,,,,,,GZF1
,,,,,,,,,,,,,,,,,,,,,HACD1
,,,,,,,,,,,,,,,,,,,,,HADHB
,,,,,,,,,,,,,,,,,,,,,HAGLR
,,,,,,,,,,,,,,,,,,,,,HAMP
,,,,,,,,,,,,,,,,,,,,,HAP1
,,,,,,,,,,,,,,,,,,,,,HAPLN2
,,,,,,,,,,,,,,,,,,,,,HAS2
,,,,,,,,,,,,,,,,,,,,,HAS2-AS1
,,,,,,,,,,,,,,,,,,,,,HAVCR2
,,,,,,,,,,,,,,,,,,,,,HBB
,,,,,,,,,,,,,,,,,,,,,HBEGF
,,,,,,,,,,,,,,,,,,,,,HBP1
,,,,,,,,,,,,,,,,,,,,,HCFC1
,,,,,,,,,,,,,,,,,,,,,HCFC2
,,,,,,,,,,,,,,,,,,,,,HCG22
,,,,,,,,,,,,,,,,,,,,,HCK
,,,,,,,,,,,,,,,,,,,,,HCLS1
,,,,,,,,,,,,,,,,,,,,,HCN1
,,,,,,,,,,,,,,,,,,,,,HCP5
,,,,,,,,,,,,,,,,,,,,,HCRTR2
,,,,,,,,,,,,,,,,,,,,,HDAC1
,,,,,,,,,,,,,,,,,,,,,HDAC2
,,,,,,,,,,,,,,,,,,,,,HDAC3
,,,,,,,,,,,,,,,,,,,,,HDAC9
,,,,,,,,,,,,,,,,,,,,,HDDC2
,,,,,,,,,,,,,,,,,,,,,HDX
,,,,,,,,,,,,,,,,,,,,,HEATR5A
,,,,,,,,,,,,,,,,,,,,,HEBP2
,,,,,,,,,,,,,,,,,,,,,HECA
,,,,,,,,,,,,,,,,,,,,,HECW1
,,,,,,,,,,,,,,,,,,,,,HEG1
,,,,,,,,,,,,,,,,,,,,,HELB
,,,,,,,,,,,,,,,,,,,,,HELZ2
,,,,,,,,,,,,,,,,,,,,,HEPH
,,,,,,,,,,,,,,,,,,,,,HEPN1
,,,,,,,,,,,,,,,,,,,,,HERC2P2
,,,,,,,,,,,,,,,,,,,,,HERC2P3
,,,,,,,,,,,,,,,,,,,,,HERC2P9
,,,,,,,,,,,,,,,,,,,,,HERC5
,,,,,,,,,,,,,,,,,,,,,HERPUD1
,,,,,,,,,,,,,,,,,,,,,HES1
,,,,,,,,,,,,,,,,,,,,,HES2
,,,,,,,,,,,,,,,,,,,,,HES4
,,,,,,,,,,,,,,,,,,,,,HES5
,,,,,,,,,,,,,,,,,,,,,HES6
,,,,,,,,,,,,,,,,,,,,,HES7
,,,,,,,,,,,,,,,,,,,,,HESX1
,,,,,,,,,,,,,,,,,,,,,HEY1
,,,,,,,,,,,,,,,,,,,,,HEY2
,,,,,,,,,,,,,,,,,,,,,HEYL
,,,,,,,,,,,,,,,,,,,,,HFE
,,,,,,,,,,,,,,,,,,,,,HGF
,,,,,,,,,,,,,,,,,,,,,HHAT
,,,,,,,,,,,,,,,,,,,,,HHEX
,,,,,,,,,,,,,,,,,,,,,HHIP
,,,,,,,,,,,,,,,,,,,,,HIC1
,,,,,,,,,,,,,,,,,,,,,HIC2
,,,,,,,,,,,,,,,,,,,,,HIF1A
,,,,,,,,,,,,,,,,,,,,,HIF3A
,,,,,,,,,,,,,,,,,,,,,HIGD1B
,,,,,,,,,,,,,,,,,,,,,HINFP
,,,,,,,,,,,,,,,,,,,,,HIP1
,,,,,,,,,,,,,,,,,,,,,HIRIP3
,,,,,,,,,,,,,,,,,,,,,HIVEP1
,,,,,,,,,,,,,,,,,,,,,HIVEP2
,,,,,,,,,,,,,,,,,,,,,HIVEP3
,,,,,,,,,,,,,,,,,,,,,HK2
,,,,,,,,,,,,,,,,,,,,,HKDC1
,,,,,,,,,,,,,,,,,,,,,HLA-A
,,,,,,,,,,,,,,,,,,,,,HLA-B
,,,,,,,,,,,,,,,,,,,,,HLA-DMB
,,,,,,,,,,,,,,,,,,,,,HLA-DPA1
,,,,,,,,,,,,,,,,,,,,,HLA-DPB1
,,,,,,,,,,,,,,,,,,,,,HLA-DQA1
,,,,,,,,,,,,,,,,,,,,,HLA-DQB1
,,,,,,,,,,,,,,,,,,,,,HLA-DRA
,,,,,,,,,,,,,,,,,,,,,HLA-DRB1
,,,,,,,,,,,,,,,,,,,,,HLA-DRB5
,,,,,,,,,,,,,,,,,,,,,HLA-E
