_MEMBER_M19050.Micro,_MEMBER_M19050.OPC,_MEMBER_M19050.Oligo,_MEMBER_M59593.Micro,_MEMBER_M59593.OPC,_MEMBER_M59593.Oligo,_MEMBER_Specific,_LogP_M19050.Micro,_LogP_M19050.OPC,_LogP_M19050.Oligo,_LogP_M59593.Micro,_LogP_M59593.OPC,_LogP_M59593.Oligo,_LogP_Specific,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,0,0,1,0,0,0,0,0,0,-6.2,C0678230,M0000001,1,0,DisGeNET,35,Congenital Epicanthus,,-6.2,5.6,7.1,30304,417,168,13,7.7,2.1,1301|4854|6660|6909|6925|9037|10082|53335|54345|55636|57477|63976|169792,COL11A1|NOTCH3|SOX5|TBX2|TCF4|SEMA5A|GPC6|BCL11A|SOX18|CHD7|SHROOM4|PRDM16|GLIS3,-4.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-6.2,C0239234,M0000001,1,0,DisGeNET,35,Low set ears,,-6.2,5.2,6.9,30304,489,168,14,8.3,2.1,1301|4094|4208|4854|5745|5915|6660|6909|10082|26040|53335|55636|169792|170302,COL11A1|MAF|MEF2C|NOTCH3|PTH1R|RARB|SOX5|TBX2|GPC6|SETBP1|BCL11A|CHD7|GLIS3|ARX,-4.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-6.1,C1857276,M0000001,1,0,DisGeNET,35,Trichohepatoenteric Syndrome,,-6.1,5.6,7,30304,422,168,13,7.7,2.1,2296|2321|3479|4306|4854|6663|7068|7450|9839|9935|26040|55636|57477,FOXC1|FLT1|IGF1|NR3C2|NOTCH3|SOX10|THRB|VWF|ZEB2|MAFB|SETBP1|CHD7|SHROOM4,-4,0
1,0,0,0,0,0,1,-4.5,0,0,0,0,0,-6.1,C2347747,M1000001,2,0,DisGeNET,35,Adult Classical Hodgkin Lymphoma,,-6.1,7.7,7.7,30304,233,168,10,6,1.8,639|1879|2308|3663|3727|5452|5788|5966|8631|53335,PRDM1|EBF1|FOXO1|IRF5|JUND|POU2F2|PTPRC|REL|SKAP1|BCL11A,-4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-6.1,C1271219,M0000001,1,0,DisGeNET,35,Congenital ectopic pupil,,-6.1,52,14,30304,14,168,4,2.4,1.2,2296|5080|6909|9839,FOXC1|PAX6|TBX2|ZEB2,-4,0
0,0,0,0,1,0,1,0,0,0,0,-2.3,0,-6,C0042834,M0000101,2,0,DisGeNET,35,Vital capacity,,-6,5.5,6.9,30304,430,168,13,7.7,2.1,860|1879|2113|2122|3479|9586|9734|11174|11281|55553|55636|116328|169792,RUNX2|EBF1|ETS1|MECOM|IGF1|CREB5|HDAC9|ADAMTS6|POU6F2|SOX6|CHD7|C8orf34|GLIS3,-3.9,0
1,0,0,0,0,0,1,-2.1,0,0,0,0,0,-6,C0280324,M1000001,2,0,DisGeNET,35,Laryngeal Squamous Cell Carcinoma,,-6,5,6.8,30304,504,168,14,8.3,2.1,864|1462|2113|2296|2308|3479|4094|5788|6886|6935|9839|10178|53335|285987,RUNX3|VCAN|ETS1|FOXC1|FOXO1|IGF1|MAF|PTPRC|TAL1|ZEB1|ZEB2|TENM1|BCL11A|DLX6-AS1,-3.9,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-6,C0013274,M0000001,1,0,DisGeNET,35,Patent ductus arteriosus,,-6,5,6.7,30304,510,168,14,8.3,2.1,864|2296|3479|4854|5915|6909|6935|7026|7450|9839|23022|55636|63976|170302,RUNX3|FOXC1|IGF1|NOTCH3|RARB|TBX2|ZEB1|NR2F2|VWF|ZEB2|PALLD|CHD7|PRDM16|ARX,-3.9,0
0,0,0,0,1,0,1,0,0,0,0,-2.5,0,-6,C0409959,M0000101,2,0,DisGeNET,35,"Osteoarthritis, Knee",,-6,5.9,7,30304,368,168,12,7.1,2,860|1301|1902|2034|2078|2308|3479|4810|6863|23143|56243|169792,RUNX2|COL11A1|LPAR1|EPAS1|ERG|FOXO1|IGF1|NHS|TAC1|LRCH1|KIAA1217|GLIS3,-3.9,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.9,C0042345,M0000001,1,0,DisGeNET,35,Varicosity,,-5.9,8.6,7.8,30304,188,168,9,5.4,1.7,794|1879|2034|2321|3727|3782|4773|4854|6863,CALB2|EBF1|EPAS1|FLT1|JUND|KCNN3|NFATC2|NOTCH3|TAC1,-3.9,0
1,0,0,0,0,0,1,-2.2,0,0,0,0,0,-5.9,C0008626,M1000001,2,0,DisGeNET,35,Congenital chromosomal disease,,-5.9,4.1,6.3,30304,757,168,17,10,2.3,639|860|1112|2034|2113|2122|2296|2321|2322|4306|5080|5966|6886|6935|7942|26040|55636,PRDM1|RUNX2|FOXN3|EPAS1|ETS1|MECOM|FOXC1|FLT1|FLT3|NR3C2|PAX6|REL|TAL1|ZEB1|TFEB|SETBP1|CHD7,-3.8,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.9,C0152095,M0000001,1,0,DisGeNET,35,Patau syndrome,,-5.9,48,14,30304,15,168,4,2.4,1.2,2308|2322|4602|55636,FOXO1|FLT3|MYB|CHD7,-3.8,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.9,C1858085,M0000001,1,0,DisGeNET,35,Malar flattening,,-5.9,8.5,7.8,30304,190,168,9,5.4,1.7,860|1301|2296|4094|4854|5745|10082|26040|55636,RUNX2|COL11A1|FOXC1|MAF|NOTCH3|PTH1R|GPC6|SETBP1|CHD7,-3.8,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.9,C2981150,M0000001,1,0,DisGeNET,35,Uranostaphyloschisis,,-5.9,8.5,7.8,30304,190,168,9,5.4,1.7,860|1301|2113|5080|5456|6926|9935|23543|55636,RUNX2|COL11A1|ETS1|PAX6|POU3F4|TBX3|MAFB|RBFOX2|CHD7,-3.8,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.8,C1832119,M0000001,1,0,DisGeNET,35,Fibular hypoplasia,,-5.8,45,13,30304,16,168,4,2.4,1.2,658|1301|5745|10082,BMPR1B|COL11A1|PTH1R|GPC6,-3.7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.8,C1257931,M0000001,1,0,DisGeNET,35,"Mammary Neoplasms, Human",,-5.8,4.8,6.6,30304,527,168,14,8.3,2.1,1902|2122|2321|3479|4854|5915|6926|6935|9839|26040|26508|27324|138046|167465,LPAR1|MECOM|FLT1|IGF1|NOTCH3|RARB|TBX3|ZEB1|ZEB2|SETBP1|HEYL|TOX3|RALYL|ZNF366,-3.7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.8,C4025675,M0000001,1,0,DisGeNET,35,Abnormality of the radius,,-5.8,1.1e+02,18,30304,5,168,3,1.8,1,658|6926|10082,BMPR1B|TBX3|GPC6,-3.7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.8,C4225202,M0000001,1,0,DisGeNET,35,LAMB-SHAFFER SYNDROME,,-5.8,1.1e+02,18,30304,5,168,3,1.8,1,6660|30812|55553,SOX5|SOX8|SOX6,-3.7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.8,C0595989,M0000001,1,0,DisGeNET,35,Carcinoma of larynx,,-5.8,5.1,6.7,30304,456,168,13,7.7,2.1,864|1112|1462|1523|2034|2113|2321|3479|3516|4810|5915|6925|9839,RUNX3|FOXN3|VCAN|CUX1|EPAS1|ETS1|FLT1|IGF1|RBPJ|NHS|RARB|TCF4|ZEB2,-3.7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.7,C4021790,M0000001,1,0,DisGeNET,35,Abnormality of the skeletal system,,-5.7,9.8,8,30304,148,168,8,4.8,1.6,2018|2296|3479|3516|4773|4854|5745|170691,EMX2|FOXC1|IGF1|RBPJ|NFATC2|NOTCH3|PTH1R|ADAMTS17,-3.7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.7,C4551686,M0000001,1,0,DisGeNET,35,Malignant neoplasm of soft tissue,,-5.7,4.1,6.2,30304,699,168,16,9.5,2.3,794|1523|2034|2078|2308|2321|2322|3479|3516|4205|4773|5793|6663|6935|7857|9734,CALB2|CUX1|EPAS1|ERG|FOXO1|FLT1|FLT3|IGF1|RBPJ|MEF2A|NFATC2|PTPRG|SOX10|ZEB1|SCG2|HDAC9,-3.7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.7,C0002793,M0000001,1,0,DisGeNET,35,Anaplasia,,-5.7,4.7,6.5,30304,538,168,14,8.3,2.1,2078|2113|2296|2308|3479|4208|4602|4773|4854|5629|6660|6935|7942|64321,ERG|ETS1|FOXC1|FOXO1|IGF1|MEF2C|MYB|NFATC2|NOTCH3|PROX1|SOX5|ZEB1|TFEB|SOX17,-3.7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.7,C0023479,M0000001,1,0,DisGeNET,35,Acute myelomonocytic leukemia,,-5.7,12,8.4,30304,105,168,7,4.2,1.5,860|2113|2322|3479|4602|26040|63976,RUNX2|ETS1|FLT3|IGF1|MYB|SETBP1|PRDM16,-3.6,0
0,0,0,1,0,0,1,0,0,0,-2.1,0,0,-5.7,C0220620,M0001001,2,0,DisGeNET,35,Gastrointestinal Carcinoid Tumor,,-5.7,6.1,6.9,30304,323,168,11,6.5,1.9,639|658|860|864|2078|2308|2321|3479|5745|6886|51162,PRDM1|BMPR1B|RUNX2|RUNX3|ERG|FOXO1|FLT1|IGF1|PTH1R|TAL1|EGFL7,-3.6,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.6,C1319315,M0000001,1,0,DisGeNET,35,Adenocarcinoma of large intestine,,-5.6,4.7,6.4,30304,543,168,14,8.3,2.1,860|864|1523|1902|2018|3479|5915|6925|6926|6935|7942|10320|23007|84969,RUNX2|RUNX3|CUX1|LPAR1|EMX2|IGF1|RARB|TCF4|TBX3|ZEB1|TFEB|IKZF1|PLCH1|TOX2,-3.6,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.6,C4704874,M0000001,1,0,DisGeNET,35,"Mammary Carcinoma, Human",,-5.6,4.6,6.4,30304,545,168,14,8.3,2.1,1902|2122|2321|3479|4854|5915|6926|6935|9839|26040|26508|27324|138046|167465,LPAR1|MECOM|FLT1|IGF1|NOTCH3|RARB|TBX3|ZEB1|ZEB2|SETBP1|HEYL|TOX3|RALYL|ZNF366,-3.6,0
1,0,0,0,0,0,1,-2.2,0,0,0,0,0,-5.6,C0853879,M1000001,2,0,DisGeNET,35,Invasive carcinoma of breast,,-5.6,5,6.5,30304,472,168,13,7.7,2.1,860|1902|2078|2113|2321|3479|3663|5080|5915|5966|6926|7068|53335,RUNX2|LPAR1|ERG|ETS1|FLT1|IGF1|IRF5|PAX6|RARB|REL|TBX3|THRB|BCL11A,-3.6,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.6,C0023014,M0000001,1,0,DisGeNET,35,Language Development Disorders,,-5.6,40,12,30304,18,168,4,2.4,1.2,4205|26040|53335|93986,MEF2A|SETBP1|BCL11A|FOXP2,-3.6,0
0,0,0,0,1,0,1,0,0,0,0,-2,0,-5.6,C0152021,M0000101,2,0,DisGeNET,35,Congenital heart disease,,-5.6,6.8,7.1,30304,267,168,10,6,1.8,2034|2113|2296|3479|4208|6863|6909|7450|9839|64321,EPAS1|ETS1|FOXC1|IGF1|MEF2C|TAC1|TBX2|VWF|ZEB2|SOX17,-3.6,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.6,C0023465,M0000001,1,0,DisGeNET,35,Acute monocytic leukemia,,-5.6,4.3,6.2,30304,633,168,15,8.9,2.2,2034|2078|2113|2122|2321|2322|3131|4602|6095|9734|10320|11214|53335|55553|63976,EPAS1|ERG|ETS1|MECOM|FLT1|FLT3|HLF|MYB|RORA|HDAC9|IKZF1|AKAP13|BCL11A|SOX6|PRDM16,-3.5,0
0,0,1,0,0,0,1,0,0,-5.6,0,0,0,-3.7,C3266898,M0010001,2,0,DisGeNET,35,Waardenburg Syndrome,,-5.6,1.1e+02,18,30304,21,40,3,7.5,4.2,1287|6663|55636,COL4A5|SOX10|CHD7,-3.5,0
1,0,0,0,0,0,1,-2.2,0,0,0,0,0,-5.5,C0024301,M1000001,2,0,DisGeNET,35,"Lymphoma, Follicular",,-5.5,4.9,6.4,30304,477,168,13,7.7,2.1,639|1879|2113|2308|2322|4155|4306|4602|5452|5966|6660|6886|53335,PRDM1|EBF1|ETS1|FOXO1|FLT3|MBP|NR3C2|MYB|POU2F2|REL|SOX5|TAL1|BCL11A,-3.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.5,C0023462,M0000001,1,0,DisGeNET,35,Acute Megakaryocytic Leukemias,,-5.5,9.1,7.7,30304,158,168,8,4.8,1.6,2078|2122|2308|2322|3516|7450|148979|169792,ERG|MECOM|FOXO1|FLT3|RBPJ|VWF|GLIS1|GLIS3,-3.5,0
0,0,1,0,0,0,1,0,0,-2.3,0,0,0,-5.5,C0200641,M0010001,2,0,DisGeNET,35,Blood basophil count (lab test),,-5.5,6.6,7,30304,272,168,10,6,1.8,1902|2078|2113|2322|4773|5788|9586|10320|55636|81704,LPAR1|ERG|ETS1|FLT3|NFATC2|PTPRC|CREB5|IKZF1|CHD7|DOCK8,-3.5,0
0,1,0,0,0,0,1,0,-2.2,0,0,0,0,-5.5,C0007124,M0100001,2,0,DisGeNET,35,Noninfiltrating Intraductal Carcinoma,,-5.5,4.8,6.3,30304,486,168,13,7.7,2.1,864|1301|2078|2296|2321|3663|4602|4854|5080|5915|6926|7450|55959,RUNX3|COL11A1|ERG|FOXC1|FLT1|IRF5|MYB|NOTCH3|PAX6|RARB|TBX3|VWF|SULF2,-3.5,0
0,0,1,0,0,1,1,0,0,-2.8,0,0,-2.9,-5.5,C0153690,M0010011,3,0,DisGeNET,35,Secondary malignant neoplasm of bone,,-5.5,4.2,6.1,30304,647,168,15,8.9,2.2,860|1462|2078|2113|2308|2321|3479|4602|4854|5745|6660|6909|6935|9839|27324,RUNX2|VCAN|ERG|ETS1|FOXO1|FLT1|IGF1|MYB|NOTCH3|PTH1R|SOX5|TBX2|ZEB1|ZEB2|TOX3,-3.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.4,C0026987,M0000001,1,0,DisGeNET,35,Myelofibrosis,,-5.4,8.9,7.5,30304,163,168,8,4.8,1.6,1523|2321|2322|4602|5915|6863|6886|26040,CUX1|FLT1|FLT3|MYB|RARB|TAC1|TAL1|SETBP1,-3.4,0
0,0,0,0,1,0,1,0,0,0,0,-2.4,0,-5.4,C0023487,M0000101,2,0,DisGeNET,35,Acute Promyelocytic Leukemia,,-5.4,4.2,6.1,30304,651,168,15,8.9,2.2,860|1523|2078|2122|2296|2308|2321|2322|4602|5788|5915|6256|7942|9734|53335,RUNX2|CUX1|ERG|MECOM|FOXC1|FOXO1|FLT1|FLT3|MYB|PTPRC|RARB|RXRA|TFEB|HDAC9|BCL11A,-3.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.4,C0206754,M0000001,1,0,DisGeNET,35,Neuroendocrine Tumors,,-5.4,4.8,6.3,30304,491,168,13,7.7,2.1,1112|1462|2034|2308|3479|4854|5080|5788|5915|6863|7857|9734|170302,FOXN3|VCAN|EPAS1|FOXO1|IGF1|NOTCH3|PAX6|PTPRC|RARB|TAC1|SCG2|HDAC9|ARX,-3.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.4,C0001815,M0000001,1,0,DisGeNET,35,Primary Myelofibrosis,,-5.4,6.4,6.8,30304,282,168,10,6,1.8,794|1523|2321|2322|4602|5915|6863|7068|9734|26040,CALB2|CUX1|FLT1|FLT3|MYB|RARB|TAC1|THRB|HDAC9|SETBP1,-3.4,0
1,0,0,0,0,0,1,-3.6,0,0,0,0,0,-5.3,C0001973,M1000001,2,0,DisGeNET,35,"Alcoholic Intoxication, Chronic",,-5.3,4.4,6.1,30304,577,168,14,8.3,2.1,1007|2567|2572|3782|4155|4208|5992|6863|7450|9037|23543|63876|80731|167465,CDH9|GABRG3|GAD2|KCNN3|MBP|MEF2C|RFX4|TAC1|VWF|SEMA5A|RBFOX2|PKNOX2|THSD7B|ZNF366,-3.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.3,C0685938,M0000001,1,0,DisGeNET,35,Malignant neoplasm of gastrointestinal tract,,-5.3,5.1,6.4,30304,423,168,12,7.1,2,864|1523|2296|2321|3479|6663|6863|6925|6935|9734|9839|83641,RUNX3|CUX1|FOXC1|FLT1|IGF1|SOX10|TAC1|TCF4|ZEB1|HDAC9|ZEB2|FAM107B,-3.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.3,C0280141,M0000001,1,0,DisGeNET,35,Acute Undifferentiated Leukemia,,-5.3,11,7.8,30304,119,168,7,4.2,1.5,2078|2322|3131|3479|4208|6886|26040,ERG|FLT3|HLF|IGF1|MEF2C|TAL1|SETBP1,-3.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.3,C0019284,M0000001,1,0,DisGeNET,35,Diaphragmatic Hernia,,-5.3,14,8.5,30304,78,168,6,3.6,1.4,3479|4205|5915|6256|7026|7068,IGF1|MEF2A|RARB|RXRA|NR2F2|THRB,-3.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.3,C1378511,M0000001,1,0,DisGeNET,35,Undifferentiated leukemia,,-5.3,11,7.8,30304,120,168,7,4.2,1.5,2122|2322|3131|3479|4208|6886|6935,MECOM|FLT3|HLF|IGF1|MEF2C|TAL1|ZEB1,-3.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.3,C1845447,M0000001,1,0,DisGeNET,35,Cupped ears (finding),,-5.3,20,9.5,30304,45,168,5,3,1.3,6909|6925|9839|53335|55636,TBX2|TCF4|ZEB2|BCL11A|CHD7,-3.3,0
0,0,1,0,0,0,1,0,0,-5.3,0,0,0,-3.2,C0023520,M0010001,2,0,DisGeNET,35,Leukodystrophy,,-5.3,20,9.5,30304,190,40,5,12,5.2,6663|10215|84504|84668|116448,SOX10|OLIG2|NKX6-2|HYCC1|OLIG1,-3.3,0
1,0,0,0,0,0,1,-5.3,0,0,0,0,0,-2.1,C0011991,M1000001,2,0,DisGeNET,35,Diarrhea,,-5.3,8.2,7.2,30304,631,47,8,17,5.5,712|3119|4988|5293|7100|7903|10320|57817,C1QA|HLA-DQB1|OPRM1|PIK3CD|TLR5|ST8SIA4|IKZF1|HAMP,-3.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.3,C1853242,M0000001,1,0,DisGeNET,35,Midface retrusion,,-5.3,7.1,6.9,30304,228,168,9,5.4,1.7,860|1301|2296|4094|6938|26040|53335|63976|170302,RUNX2|COL11A1|FOXC1|MAF|TCF12|SETBP1|BCL11A|PRDM16|ARX,-3.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.2,C1737329,M0000001,1,0,DisGeNET,35,Dysmorphism,,-5.2,14,8.4,30304,80,168,6,3.6,1.4,2113|6886|6938|7068|93986|169792,ETS1|TAL1|TCF12|THRB|FOXP2|GLIS3,-3.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.2,C1840452,M0000001,1,0,DisGeNET,35,Hyaloideoretinal degeneration of Wagner,,-5.2,77,15,30304,7,168,3,1.8,1,1301|1462|5080,COL11A1|VCAN|PAX6,-3.3,0
0,0,1,0,1,0,1,0,0,-2.4,0,-3.7,0,-5.2,C0279550,M0010101,3,0,DisGeNET,35,Adult Rhabdomyosarcoma,,-5.2,4.6,6.1,30304,509,168,13,7.7,2.1,2078|2308|2321|3479|3516|4208|4810|4854|5788|6909|6926|9734|10215,ERG|FOXO1|FLT1|IGF1|RBPJ|MEF2C|NHS|NOTCH3|PTPRC|TBX2|TBX3|HDAC9|OLIG2,-3.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.2,C0266525,M0000001,1,0,DisGeNET,35,Irido-corneal dysgenesis,,-5.2,33,11,30304,22,168,4,2.4,1.2,2296|4094|5080|7101,FOXC1|MAF|PAX6|NR2E1,-3.2,0
1,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,C0042109,M1000000,1,0,DisGeNET,35,Urticaria,,-5.2,19,9.3,30304,168,47,5,11,4.5,3119|4988|5293|6850|30817,HLA-DQB1|OPRM1|PIK3CD|SYK|ADGRE2,-3.2,0
1,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,C0027697,M1000000,1,0,DisGeNET,35,Nephritis,,-5.2,13,8.2,30304,296,47,6,13,4.9,712|3119|7100|7903|10320|57817,C1QA|HLA-DQB1|TLR5|ST8SIA4|IKZF1|HAMP,-3.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.2,C1837218,M0000001,1,0,DisGeNET,35,"Cleft palate, isolated",,-5.2,6.1,6.6,30304,295,168,10,6,1.8,860|1301|2113|5456|6573|6909|6926|9935|23543|55636,RUNX2|COL11A1|ETS1|POU3F4|SLC19A1|TBX2|TBX3|MAFB|RBFOX2|CHD7,-3.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.2,C0017601,M0000001,1,0,DisGeNET,35,Glaucoma,,-5.2,3.8,5.8,30304,769,168,16,9.5,2.3,1301|1462|1523|2078|2113|2122|2296|2308|3479|4810|5080|6935|7450|11281|26508|170691,COL11A1|VCAN|CUX1|ERG|ETS1|MECOM|FOXC1|FOXO1|IGF1|NHS|PAX6|ZEB1|VWF|POU6F2|HEYL|ADAMTS17,-3.2,0
0,0,0,0,1,0,1,0,0,0,0,-2.8,0,-5.2,C1449563,M0000101,2,0,DisGeNET,35,"Cardiomyopathy, Familial Idiopathic",,-5.2,3.7,5.8,30304,772,168,16,9.5,2.3,864|1301|2308|3479|3663|4205|4208|4306|5080|5137|5788|6925|7942|54345|55959|63976,RUNX3|COL11A1|FOXO1|IGF1|IRF5|MEF2A|MEF2C|NR3C2|PAX6|PDE1C|PTPRC|TCF4|TFEB|SOX18|SULF2|PRDM16,-3.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.2,C0848558,M0000001,1,0,DisGeNET,35,Hypospadias,,-5.2,5.4,6.4,30304,366,168,11,6.5,1.9,2018|2296|3727|4810|5080|9839|9935|26040|55636|63976|170302,EMX2|FOXC1|JUND|NHS|PAX6|ZEB2|MAFB|SETBP1|CHD7|PRDM16|ARX,-3.2,0
1,0,0,0,0,0,1,-2.6,0,0,0,0,0,-5.2,C1292778,M1000001,2,0,DisGeNET,35,Chronic myeloproliferative disorder,,-5.2,5.4,6.4,30304,366,168,11,6.5,1.9,864|2122|2322|3479|4602|5788|5915|7068|9734|10320|26040,RUNX3|MECOM|FLT3|IGF1|MYB|PTPRC|RARB|THRB|HDAC9|IKZF1|SETBP1,-3.2,0
0,0,1,0,1,0,1,0,0,-2.3,0,-3.7,0,-5.2,C0220611,M0010101,3,0,DisGeNET,35,Childhood Rhabdomyosarcoma,,-5.2,4.5,6.1,30304,517,168,13,7.7,2.1,2078|2308|2321|3479|3516|4208|4810|4854|5788|6909|6926|9734|10215,ERG|FOXO1|FLT1|IGF1|RBPJ|MEF2C|NHS|NOTCH3|PTPRC|TBX2|TBX3|HDAC9|OLIG2,-3.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.2,C0035288,M0000001,1,0,DisGeNET,35,"Reticuloendotheliosis, X-linked",,-5.2,19,9.2,30304,48,168,5,3,1.3,864|1523|2034|3516|5966,RUNX3|CUX1|EPAS1|RBPJ|REL,-3.2,0
1,0,0,0,0,0,1,-3,0,0,0,0,0,-5.1,C1691215,M1000001,2,0,DisGeNET,35,Penile hypospadias,,-5.1,9.9,7.5,30304,127,168,7,4.2,1.5,2018|3727|4810|9839|9935|26040|55636,EMX2|JUND|NHS|ZEB2|MAFB|SETBP1|CHD7,-3.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.1,C0017168,M0000001,1,0,DisGeNET,35,Gastroesophageal reflux disease,,-5.1,4.9,6.1,30304,446,168,12,7.1,2,2321|3663|6660|6863|6886|6925|55636|57477|63976|93986|170691|221935,FLT1|IRF5|SOX5|TAC1|TAL1|TCF4|CHD7|SHROOM4|PRDM16|FOXP2|ADAMTS17|SDK1,-3.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.1,C0009363,M0000001,1,0,DisGeNET,35,Congenital ocular coloboma (disorder),,-5.1,9.8,7.5,30304,129,168,7,4.2,1.5,2296|4094|5080|5915|6909|9839|55636,FOXC1|MAF|PAX6|RARB|TBX2|ZEB2|CHD7,-3.2,0
0,1,0,0,0,0,1,0,-2.2,0,0,0,0,-5.1,C0235833,M0100001,2,0,DisGeNET,35,Congenital diaphragmatic hernia,,-5.1,6.8,6.7,30304,239,168,9,5.4,1.7,2034|2296|4205|4773|5915|6909|6925|7026|9839,EPAS1|FOXC1|MEF2A|NFATC2|RARB|TBX2|TCF4|NR2F2|ZEB2,-3.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5.1,C3888194,M0000001,1,0,DisGeNET,35,MIXED LINEAGE LEUKEMIA,,-5.1,6.8,6.7,30304,240,168,9,5.4,1.7,2122|2322|3131|3479|4208|4602|6573|9734|10320,MECOM|FLT3|HLF|IGF1|MEF2C|MYB|SLC19A1|HDAC9|IKZF1,-3.1,0
0,1,0,0,0,0,0,0,-5.1,0,0,0,0,0,C1839829,M0100000,1,0,DisGeNET,35,Short distal phalanx of finger,,-5.1,31,11,30304,85,46,4,8.7,4.2,6664|7227|50515|55784,SOX11|TRPS1|CHST11|MCTP2,-3.1,0
1,0,0,0,1,0,1,-2.1,0,0,0,-2.7,0,-5,C0004936,M1000101,3,0,DisGeNET,35,Mental disorders,,-5,3.7,5.6,30304,789,168,16,9.5,2.3,1390|2823|3479|3727|4155|4205|4208|4306|5080|5793|6886|6925|7101|9734|10215|93986,CREM|GPM6A|IGF1|JUND|MBP|MEF2A|MEF2C|NR3C2|PAX6|PTPRG|TAL1|TCF4|NR2E1|HDAC9|OLIG2|FOXP2,-3.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5,C0206663,M0000001,1,0,DisGeNET,35,"Neuroectodermal Tumor, Primitive",,-5,7.8,7,30304,184,168,8,4.8,1.6,1523|2078|2308|2322|3479|6663|7857|9734,CUX1|ERG|FOXO1|FLT3|IGF1|SOX10|SCG2|HDAC9,-3.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5,C0014474,M0000001,1,0,DisGeNET,35,Ependymoma,,-5,6.7,6.6,30304,244,168,9,5.4,1.7,2122|2321|5080|5915|6663|6935|10215|26040|57801,MECOM|FLT1|PAX6|RARB|SOX10|ZEB1|OLIG2|SETBP1|HES4,-3.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5,C1855496,M0000001,1,0,DisGeNET,35,Contiguous gene syndrome,,-5,17,8.8,30304,52,168,5,3,1.3,3479|4155|5080|5456|55636,IGF1|MBP|PAX6|POU3F4|CHD7,-3.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-5,C0039585,M0000001,1,0,DisGeNET,35,Androgen-Insensitivity Syndrome,,-5,6.6,6.6,30304,247,168,9,5.4,1.7,860|1301|3479|5915|7450|26040|30009|55553|64321,RUNX2|COL11A1|IGF1|RARB|VWF|SETBP1|TBX21|SOX6|SOX17,-3.1,0
