_MEMBER_AD Prioritization - 0.9-1.1%,_MEMBER_AD Prioritization - 4.5-5.5%,_MEMBER_AD Prioritization - 9.0-11.0%,_MEMBER_Data Prioritization - 0.9-1.1%,_MEMBER_Data Prioritization - 4.5-5.5%,_MEMBER_Data Prioritization - 9.0-11.0%,_MEMBER_M20337 - Micro - Data Prioritization,_MEMBER_M20337 - Micro - SCZ Prioritization,_MEMBER_M20337 - OPC - SCZ Prioritization,_MEMBER_M20337 - Oligo - AD Prioritization,_MEMBER_M20337 - Oligo - SCZ Prioritization,_MEMBER_M31969 - Micro - Data Prioritization,_MEMBER_M31969 - Micro - SCZ Prioritization,_MEMBER_M31969 - Oligo - AD Prioritization,_MEMBER_M31969 - Oligo - Data Prioritization,_MEMBER_M31969 - Oligo - SCZ Prioritization,_MEMBER_SCZ Prioritization - 0.9-1.1%,_MEMBER_SCZ Prioritization - 4.5-5.5%,_MEMBER_SCZ Prioritization - 9.0-11.0%,_LogP_AD Prioritization - 0.9-1.1%,_LogP_AD Prioritization - 4.5-5.5%,_LogP_AD Prioritization - 9.0-11.0%,_LogP_Data Prioritization - 0.9-1.1%,_LogP_Data Prioritization - 4.5-5.5%,_LogP_Data Prioritization - 9.0-11.0%,_LogP_M20337 - Micro - Data Prioritization,_LogP_M20337 - Micro - SCZ Prioritization,_LogP_M20337 - OPC - SCZ Prioritization,_LogP_M20337 - Oligo - AD Prioritization,_LogP_M20337 - Oligo - SCZ Prioritization,_LogP_M31969 - Micro - Data Prioritization,_LogP_M31969 - Micro - SCZ Prioritization,_LogP_M31969 - Oligo - AD Prioritization,_LogP_M31969 - Oligo - Data Prioritization,_LogP_M31969 - Oligo - SCZ Prioritization,_LogP_SCZ Prioritization - 0.9-1.1%,_LogP_SCZ Prioritization - 4.5-5.5%,_LogP_SCZ Prioritization - 9.0-11.0%,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,-5.1,-3.8,-3.5,-10,-4.6,-4.1,0,0,0,0,0,0,0,0,0,0,-14,-4.8,-3.4,GO:1902105,regulation of leukocyte differentiation,M1111110000000000111,9,0
1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,-2.6,0,-3.3,0,-3.7,-2.8,0,-2.9,0,-4.3,0,0,0,0,0,0,-4.5,-3.8,-4.9,GO:0043547,positive regulation of GTPase activity,M1010110101000000111,9,0
0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,-2.4,-4.6,0,-3.7,-5.1,0,0,0,-3,-2.2,0,0,0,0,0,-2.4,-4,-3.7,R-HSA-2871796,FCERI mediated MAPK activation,M0110110001100000111,9,0
1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,-2.4,0,-2.7,-4.6,-4,-4.5,0,0,0,-2.7,-2.1,0,0,0,0,0,-6.7,0,-3.5,hsa05202,Transcriptional misregulation in cancer,M1011110001100000101,9,0
1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,-5.1,0,0,0,-6.2,-3.2,0,-2.8,0,-5.5,-3.1,0,0,0,0,0,-3.2,-2.9,-4.2,GO:0051345,positive regulation of hydrolase activity,M1000110101100000111,9,0
0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-3.3,-4.8,-2.9,-2.6,-2.9,0,-2.7,0,-2.5,0,0,0,0,0,0,0,-2.2,-4.1,R-HSA-9664417,Leishmania phagocytosis,M0111110101000000011,9,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.3,-4.9,-4.8,-4.8,-3.8,-5.7,0,0,0,0,0,0,0,0,0,0,-3.2,-5,-3.3,M7,PID FCER1 PATHWAY,M1111110000000000111,9,0
1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-3.8,-2.3,-2.5,-2.6,-2.4,-2.8,0,-2.6,0,0,0,0,0,0,0,0,0,-3,-4,M8626,SIG BCR SIGNALING PATHWAY,M1111110100000000011,9,0
1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-2.3,-2.5,-2.4,-3,-3.6,0,0,-4,0,0,0,0,0,0,0,0,-7,-3.4,-3.8,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",M1111100100000000111,9,0
1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,-3.3,0,-2.7,-5.5,-2.4,-2.2,0,-2.5,0,-2.9,0,0,0,0,0,0,-6.2,0,-5,GO:0032946,positive regulation of mononuclear cell proliferation,M1011110101000000101,9,0
0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-3.3,-4.8,-2.9,-2.6,-2.9,0,-2.7,0,-2.5,0,0,0,0,0,0,0,-2.2,-4.1,R-HSA-9664422,FCGR3A-mediated phagocytosis,M0111110101000000011,9,0
1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-3.1,0,-2.8,-5.3,-2.5,0,0,-2.6,0,-2.2,0,0,0,0,0,0,-6,0,-5.1,GO:0050671,positive regulation of lymphocyte proliferation,M1011100101000000101,8,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-4.1,-2.6,-3.9,-4.3,-3.6,-2.2,0,0,0,0,0,0,0,0,0,0,-4.3,-3,0,WP366,TGF beta signaling pathway,M1111110000000000110,8,0
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,-3.3,0,-2.2,-2.6,0,-2.5,0,-3.4,0,0,0,0,0,0,-2.7,-2.8,-3.8,GO:0090630,activation of GTPase activity,M0010110101000000111,8,0
1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,-2.6,-2.6,0,0,-2.6,-2.3,0,0,0,-2.1,0,0,0,0,0,0,-2.9,-2.5,-2.5,GO:0043300,regulation of leukocyte degranulation,M1100110001000000111,8,0
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,-2.5,0,0,-4.8,-4.7,-3.2,0,-2.4,0,0,0,0,0,0,0,0,-6.8,-2.4,-4,GO:0042113,B cell activation,M1001110100000000111,8,0
1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-3.2,0,-2.7,-3.1,-3.4,0,0,-3.6,0,0,0,0,0,0,0,0,-6.6,-2.8,-5.1,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",M1011100100000000111,8,0
1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,-2.7,0,0,-4.1,-4.1,-2.5,0,0,0,0,0,-4.5,-3.3,0,0,0,-3.3,-3.5,0,M255,PID HIF1 TFPATHWAY,M1001110000011000110,8,0
1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,-3.9,-2.4,0,-4.3,-2.6,-3,0,0,0,0,0,-2.1,-2.1,0,0,0,-5.5,0,0,M195,PID CMYB PATHWAY,M1101110000011000100,8,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-3,-2.7,-2.8,-2.1,-3.8,-3.1,0,0,0,0,0,0,0,0,0,0,-3,-4.4,0,WP2526,PDGF pathway,M1111110000000000110,8,0
1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,-2.8,0,-2.7,-4.5,0,-2.9,0,0,0,-3.5,-2,0,0,0,0,0,-3.2,0,-5,GO:0002718,regulation of cytokine production involved in immune response,M1011010001100000101,8,0
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,-4.8,0,-4.2,-2.6,-2.8,0,-2.3,0,0,0,0,0,0,0,0,-5.3,-2.6,-3.7,GO:0050900,leukocyte migration,M0101110100000000111,8,0
1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-5.5,0,-3.1,-9.5,-4.7,-3.3,0,0,0,0,0,-2.6,0,0,0,0,-11,0,-2.3,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,M1011110000010000101,8,0
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,-6,0,-5.3,-4.9,-4.8,0,-3.4,0,0,0,0,0,0,0,0,-3.1,-7.6,-3.7,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M0101110100000000111,8,0
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.2,-2.6,-2.6,-4.1,-3,-3,0,0,-2.3,0,0,0,0,0,0,0,-4.3,0,0,GO:0051216,cartilage development,M1111110010000000100,8,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-4.4,-2.5,-2.2,-5.6,-4.5,-3.3,0,0,0,0,0,0,0,0,0,0,-6.7,-2.6,0,GO:0071559,response to transforming growth factor beta,M1111110000000000110,8,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-4.9,-3,-4.1,-4.8,-2.5,0,0,0,0,0,0,0,0,0,0,-6,-9.1,-3,R-HSA-1280218,Adaptive Immune System,M0111110000000000111,8,0
0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-2.2,-3.3,-2.5,-2.2,-3.5,0,0,0,0,-2.6,0,0,0,0,0,-2.2,0,-2.5,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,M0111110000100000101,8,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-5.2,-3.7,-3.1,-8.7,-6.5,-2.5,0,0,0,0,0,0,0,0,0,0,-5.1,-4.3,0,hsa05200,Pathways in cancer,M1111110000000000110,8,0
1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-4.9,-2.9,-3.8,-5.9,-3.5,0,0,-4,0,-4.2,0,0,0,0,0,0,-7.2,0,0,GO:0051056,regulation of small GTPase mediated signal transduction,M1111100101000000100,8,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.1,-3.1,-2.7,-2.4,-2.6,-3.5,0,0,0,0,0,0,0,0,0,0,-2.6,-2.4,0,R-HSA-8951430,RUNX3 regulates WNT signaling,M1111110000000000110,8,0
1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,-3.3,-2.3,0,-9.8,-6.9,-2.9,0,0,0,-2.5,0,0,0,0,0,0,-5.5,0,-3,GO:0050727,regulation of inflammatory response,M1101110001000000101,8,0
1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-2.2,0,-3,-5.2,-2.2,0,0,-2.3,0,-2.8,0,0,0,0,0,0,-3.9,0,-4.5,GO:0002702,positive regulation of production of molecular mediator of immune response,M1011100101000000101,8,0
1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-2.2,-2.7,0,-3.4,-4.9,-2.4,0,0,0,0,-2.4,0,0,0,0,0,-3.7,0,-2.4,GO:0032680,regulation of tumor necrosis factor production,M1101110000100000101,8,0
1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,-3.3,-3.1,0,-7.4,-4.8,-4.1,0,0,0,-5.8,-2.7,0,0,0,0,0,-3.5,0,0,GO:0032102,negative regulation of response to external stimulus,M1101110001100000100,8,0
1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-2.4,0,-3.2,-7.2,-2.7,0,0,-3.7,0,-3.1,0,0,0,0,0,0,-7.1,0,-3.4,GO:0002699,positive regulation of immune effector process,M1011100101000000101,8,0
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-5.1,-2.9,-5.5,-2.3,-2.9,0,0,0,-2.8,0,0,0,0,0,0,-7.2,0,-6,GO:0019221,cytokine-mediated signaling pathway,M0111110001000000101,8,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.3,-2.5,-2.6,-4.5,-2.6,-2.9,0,0,0,0,0,0,0,0,0,0,-3.3,-6.5,0,WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,M1111110000000000110,8,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,-3.2,0,-4.1,-8,-3.7,-3.7,0,0,0,0,0,0,0,0,0,0,-3.5,-5.7,-4.8,M186,PID PDGFRB PATHWAY,M1011110000000000111,8,0
0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,-3.5,-3.1,-2.3,0,-3.2,0,0,0,0,-2.2,0,0,0,0,0,-2.4,-2.6,-3.6,WP3937,Microglia pathogen phagocytosis pathway,M0111010000100000111,8,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,-3.3,-3.1,-3.7,-4.5,0,-3.7,0,0,0,0,0,0,0,0,0,0,-3,-7,-2.3,hsa04660,T cell receptor signaling pathway,M1111010000000000111,8,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-5.2,-2.2,-5.4,-3.1,-3.2,0,0,0,0,0,0,0,0,0,0,-7.4,-6.8,0,GO:0045639,positive regulation of myeloid cell differentiation,M1111110000000000110,8,0
1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,-3.3,-4.8,0,-3.8,0,-3.7,0,-2.2,0,-2.9,0,0,0,0,0,0,0,-2.3,-5.4,GO:0032655,regulation of interleukin-12 production,M1101010101000000011,8,0
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,-3.5,-2.1,-2.2,0,0,0,0,0,0,-3.2,-2.2,0,0,0,0,0,-2.6,-3,-6.4,GO:0060627,regulation of vesicle-mediated transport,M1110000001100000111,8,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.1,-2,-2.9,-3,-2.1,-2.6,0,0,0,0,0,0,0,0,0,0,-3.8,-2.3,0,hsa05215,Prostate cancer,M1111110000000000110,8,0
0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,-3.1,-3.4,-3,0,-2.7,0,0,0,-2.3,-2.4,0,0,0,0,0,0,-2.9,-2.8,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",M0111010001100000011,8,0
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,-4.9,0,0,-6.5,-3,-2.9,0,-2.2,0,0,0,0,0,0,0,0,-3.2,-2.3,-2.4,R-HSA-9616222,Transcriptional regulation of granulopoiesis,M1001110100000000111,8,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-2,-4.1,-2.8,-4.6,-4.3,-5,0,0,0,0,0,0,0,0,0,0,-3.6,0,-3.3,WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,M1111110000000000101,8,0
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,-3.4,-2.3,-12,-5.8,0,0,0,0,-2.6,0,0,0,0,0,0,-10,-3.6,-2.6,GO:0002250,adaptive immune response,M0111100001000000111,8,0
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-3.7,-3.1,-2.9,-2.5,-2.5,0,0,0,0,0,0,0,0,0,0,0,-2.3,-2.2,-2.7,WP437,EGF EGFR signaling pathway,M1111100000000000111,8,0
1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,-5.3,0,-2.8,-3.8,0,-2.8,0,0,0,0,0,-2.4,0,0,0,0,-4.2,-3.2,-2.1,WP5083,Neuroinflammation and glutamatergic signaling,M1011010000010000111,8,0
1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-4.8,0,-7.7,-5.4,-2.5,0,0,-4,0,-3.2,0,0,0,0,0,0,-3.6,0,-4,R-HSA-194315,Signaling by Rho GTPases,M1011100101000000101,8,0
0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,-2.6,0,-5.8,-4,-2.3,0,0,0,-2.1,-2.3,0,0,0,0,0,-3.8,0,-2.1,GO:0007162,negative regulation of cell adhesion,M0101110001100000101,8,0
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,-4.1,0,-4.5,-4.5,-2.9,0,-3,0,0,0,0,0,0,0,0,-2.3,-6.4,-2.5,GO:0050851,antigen receptor-mediated signaling pathway,M0101110100000000111,8,0
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-9.3,-2.3,-2.1,-5.9,-3.8,-2.4,0,0,-3,0,0,0,0,0,0,0,-3.6,0,0,GO:0048568,embryonic organ development,M1111110010000000100,8,0
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.5,-2.2,-2.4,-2.7,-3.5,-3.5,0,0,-2.2,0,0,0,0,0,0,0,-3.2,0,0,GO:0002062,chondrocyte differentiation,M1111110010000000100,8,0
1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-4.4,0,-7.5,-5.3,-2.7,0,0,-3.9,0,-3.1,0,0,0,0,0,0,-3.4,0,-3.9,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",M1011100101000000101,8,0
1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.6,-3.5,-3.7,0,-5.2,-2.7,0,0,0,0,0,0,0,0,0,0,-3.8,-5.5,-4.3,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,M1110110000000000111,8,0
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-8.6,-2.5,-2,-9.1,-5.4,-3.4,0,0,-2.1,0,0,0,0,0,0,0,-11,0,0,GO:0008283,cell population proliferation,M1111110010000000100,8,0
1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,-3.3,0,-3.4,-4.5,0,-2.2,0,0,0,-3.8,-2.1,0,0,0,0,0,-3.6,0,-5.9,GO:0002700,regulation of production of molecular mediator of immune response,M1011010001100000101,8,0
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-3,0,-4.2,-4.3,-2.7,0,-3.2,0,0,0,0,0,0,0,0,0,-3,-3.2,GO:0050853,B cell receptor signaling pathway,M0101110100000000011,7,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.2,0,-3.3,-3.9,-3.7,0,0,0,0,0,0,0,0,0,0,0,-8,-2.4,-4.2,GO:0002819,regulation of adaptive immune response,M1011100000000000111,7,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.8,-3.6,0,-4.8,-2.3,-2,0,0,0,0,0,0,0,0,0,0,-8.8,-4.2,0,GO:0002761,regulation of myeloid leukocyte differentiation,M1101110000000000110,7,0
1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-3.3,-2.1,-2.3,-2.4,0,0,0,0,0,-3.3,0,0,0,0,0,0,-2.3,0,-3,GO:0120031,plasma membrane bounded cell projection assembly,M1111000001000000101,7,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.4,0,-2.5,-3,-2.1,-2,0,0,0,-2,0,0,0,0,0,0,0,0,-3.2,GO:0071222,cellular response to lipopolysaccharide,M1011110001000000001,7,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.9,-3.2,-3.8,-8.4,-2.4,-3.1,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,GO:0001501,skeletal system development,M1111110000000000100,7,0
1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-5.7,-2.8,0,-7.2,-3.8,0,0,-2.1,0,0,0,0,0,0,0,0,-5.8,-4.6,0,hsa04659,Th17 cell differentiation,M1101100100000000110,7,0
1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.3,-3.2,-2.1,0,-2.5,-3.6,0,0,0,0,-2.1,0,0,0,0,0,0,-2.7,0,M17200,SA B CELL RECEPTOR COMPLEXES,M1110110000100000010,7,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.7,0,0,-4.3,-3.5,-3.4,0,0,0,0,0,0,0,0,-3,0,-5.7,0,-2.3,GO:0048872,homeostasis of number of cells,M1001110000000010101,7,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-3,0,-2.6,-3.2,-2.6,-3,0,0,0,-2.4,0,0,0,0,0,0,0,0,-4.8,GO:0071216,cellular response to biotic stimulus,M1011110001000000001,7,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.4,-3.2,0,-3.3,-4.1,-2.8,0,0,0,0,0,0,0,0,0,0,-5.7,-3,0,GO:0140467,integrated stress response signaling,M1101110000000000110,7,0
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-3.4,0,-2,-4.9,-3.6,-2.6,-3.2,0,0,0,0,0,0,0,0,0,-4.2,0,0,GO:1902075,cellular response to salt,M1011111000000000100,7,0
0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-2.6,0,-2.3,-3.3,-2.1,0,0,0,0,-2.3,0,0,0,0,0,-2.9,0,-2.1,GO:0032760,positive regulation of tumor necrosis factor production,M0101110000100000101,7,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-2.5,-3.2,-5.5,-2.9,-3.9,0,0,0,0,0,0,0,0,0,0,-5.4,-3.4,0,WP5293,Acute myeloid leukemia,M0111110000000000110,7,0
1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-3.8,0,-2.4,-4.3,-2,0,0,-2.4,0,0,0,0,0,0,0,0,-5.3,0,-6.3,GO:0042129,regulation of T cell proliferation,M1011100100000000101,7,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-2.6,-3.3,-5.9,-3,-4,0,0,0,0,0,0,0,0,0,0,-5.6,-3.4,0,hsa05221,Acute myeloid leukemia,M0111110000000000110,7,0
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-4.5,-3.2,-2.4,0,-2.4,0,0,0,0,-4.3,0,0,0,0,0,0,0,-2.8,-5.9,R-HSA-109582,Hemostasis,M1110100001000000011,7,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-3.9,-8,-4.8,-3.1,0,0,0,0,0,0,0,0,0,0,-8,-2.7,-5,GO:0002252,immune effector process,M0011110000000000111,7,0
1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-4,-3.1,-2.4,-2.1,0,-2.7,0,-3.7,0,0,0,0,0,0,0,0,0,-4.4,0,hsa05130,Pathogenic Escherichia coli infection,M1111010100000000010,7,0
1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,-4,0,-2.2,-6.8,0,-2.8,0,0,0,0,-2.2,0,0,0,0,0,-4.7,-3.1,0,WP4816,TGF beta receptor signaling in skeletal dysplasias,M1011010000100000110,7,0
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-3,0,-4.1,-3.1,-4.5,0,-2.5,0,0,0,0,0,0,0,0,-4.7,0,-2.3,GO:0030595,leukocyte chemotaxis,M0101110100000000101,7,0
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-2.6,-3.8,0,-2.7,-3,0,-2.8,0,0,0,0,0,0,0,0,0,-2.3,-2,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,M0110110100000000011,7,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.4,-2.5,-3.2,-2.1,-2.9,-2.3,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,hsa05210,Colorectal cancer,M1111110000000000100,7,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,-3.3,0,0,-2.3,-4,0,-2.6,0,0,0,0,0,0,0,0,-3.5,-3.6,-2.4,GO:0097529,myeloid leukocyte migration,M0100110100000000111,7,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-4.2,-2.4,0,-4.1,-4.6,-2.1,0,0,0,0,0,0,0,0,0,0,-4.6,-7.2,0,GO:0045646,regulation of erythrocyte differentiation,M1101110000000000110,7,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.8,-4.7,0,-6.1,-3.8,-3.1,0,0,0,0,0,0,0,0,0,0,-10,-6,0,GO:0045637,regulation of myeloid cell differentiation,M1101110000000000110,7,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-3,-2.7,0,-2.8,-2.9,-2.2,0,0,0,0,0,0,0,0,0,0,0,-3.3,-4.4,R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,M1101110000000000011,7,0
0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,-3.4,-4.6,0,0,-3.8,0,0,0,-3,-3.3,0,0,0,0,0,0,-4,-3.7,R-HSA-912631,Regulation of signaling by CBL,M0110010001100000011,7,0
1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,-2.6,0,0,-3.8,0,0,0,0,0,-4.6,-3,0,0,0,0,0,-2.2,-2.7,-7.1,R-HSA-76002,"Platelet activation, signaling and aggregation",M1001000001100000111,7,0
1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,-2.4,0,0,-2.4,-2.5,-2.3,0,0,0,0,0,-3.4,-2.5,0,0,0,-2.2,0,0,GO:0001890,placenta development,M1001110000011000100,7,0
1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.4,-2.2,-2.9,0,-2.9,-2.5,0,0,0,0,0,0,0,0,0,0,-2.9,-2.6,0,GO:2001187,"positive regulation of CD8-positive, alpha-beta T cell activation",M1110110000000000110,7,0
0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-2.5,-3.6,0,-2.6,-2.9,0,0,0,-2.5,0,0,0,0,0,0,0,-3.1,-5.4,R-HSA-2871809,FCERI mediated Ca+2 mobilization,M0110110001000000011,7,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.5,-2.5,0,-6,-3.9,-3,0,0,0,0,0,0,0,0,0,0,-4.1,-2.4,0,M60,PID NFAT TFPATHWAY,M1101110000000000110,7,0
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,-2.8,-3.2,-2.7,0,0,0,0,0,0,-4,-2.1,0,0,0,0,0,-2.2,0,-4.2,GO:0030031,cell projection assembly,M1110000001100000101,7,0
0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-2.9,-4.5,-2.3,-3.4,0,0,-2.1,0,0,0,0,0,0,0,0,0,-2.1,-6.3,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,M0111100100000000011,7,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.7,-3.3,0,-5.2,-3.2,-3.9,0,0,0,0,0,0,0,0,0,0,-4.1,-7.4,0,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,M1101110000000000110,7,0
1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-2.8,0,-2.2,0,-2.7,-3.2,0,0,0,0,0,-2.9,0,0,0,0,-2.4,-4.4,0,hsa05211,Renal cell carcinoma,M1010110000010000110,7,0
1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-3.7,0,-2.3,-4.3,0,0,0,-2.3,0,-2,0,0,0,0,0,0,-5.3,0,-3.7,GO:0042102,positive regulation of T cell proliferation,M1011000101000000101,7,0
