_MEMBER_data_imp_1 - 94.0-96.0,_MEMBER_data_imp_1 - 96.0-98.0,_MEMBER_data_imp_1 - 98.0-100.0,_LogP_data_imp_1 - 94.0-96.0,_LogP_data_imp_1 - 96.0-98.0,_LogP_data_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,1,1,-1.9,-2.4,-5.3,GO:0008283,cell population proliferation,M111,3,0
1,1,1,-2.3,-1.6,-0.63,GO:0003180,aortic valve morphogenesis,M111,3,0
1,1,1,-1,-1,-1.7,GO:0032715,negative regulation of interleukin-6 production,M111,3,0
1,1,1,-1.7,-2.5,-1.1,GO:0010563,negative regulation of phosphorus metabolic process,M111,3,0
1,1,1,-2.9,-2.1,-3.4,WP3932,Focal adhesion PI3K Akt mTOR signaling pathway,M111,3,0
1,1,1,-1.6,-3.7,-1,WP4149,White fat cell differentiation,M111,3,0
1,1,1,-1.1,-3.5,-1.1,GO:0097485,neuron projection guidance,M111,3,0
1,1,1,-1.4,-2.6,-3.7,GO:0071363,cellular response to growth factor stimulus,M111,3,0
1,1,1,-1.3,-0.91,-0.92,GO:0001892,embryonic placenta development,M111,3,0
1,1,1,-0.95,-0.59,-1.9,GO:0008064,regulation of actin polymerization or depolymerization,M111,3,0
1,1,1,-1.1,-0.63,-0.63,GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production,M111,3,0
1,1,1,-2.2,-2.7,-1.9,GO:0009725,response to hormone,M111,3,0
1,1,1,-4.1,-1.8,-1.2,GO:0033674,positive regulation of kinase activity,M111,3,0
1,1,1,-1.3,-3.5,-0.81,hsa05211,Renal cell carcinoma,M111,3,0
1,1,1,-1.6,-2.8,-0.72,WP3931,Embryonic stem cell pluripotency pathways,M111,3,0
1,1,1,-2.4,-2.8,-3.3,R-HSA-112316,Neuronal System,M111,3,0
1,1,1,-1.4,-1.8,-1.8,GO:0048736,appendage development,M111,3,0
1,1,1,-1.5,-2,-0.55,hsa04650,Natural killer cell mediated cytotoxicity,M111,3,0
1,1,1,-1.1,-1.6,-1.6,GO:0045665,negative regulation of neuron differentiation,M111,3,0
1,1,1,-0.64,-2,-3.3,GO:0032869,cellular response to insulin stimulus,M111,3,0
1,1,1,-1.1,-0.79,-1.1,GO:0048660,regulation of smooth muscle cell proliferation,M111,3,0
1,1,1,-1.6,-2.2,-1,GO:0061180,mammary gland epithelium development,M111,3,0
1,1,1,-3.3,-1.8,-1.4,hsa05161,Hepatitis B,M111,3,0
1,1,1,-1.2,-1.9,-1.2,GO:0021537,telencephalon development,M111,3,0
1,1,1,-0.73,-0.73,-1.2,R-HSA-948021,Transport to the Golgi and subsequent modification,M111,3,0
1,1,1,-2.2,-0.6,-1.6,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,M111,3,0
1,1,1,-0.89,-0.89,-3,GO:1901992,positive regulation of mitotic cell cycle phase transition,M111,3,0
1,1,1,-2.3,-0.66,-1.1,hsa04540,Gap junction,M111,3,0
1,1,1,-1.7,-0.74,-1.2,GO:0050852,T cell receptor signaling pathway,M111,3,0
1,0,1,-0.63,0,-1.1,GO:0035264,multicellular organism growth,M101,2,0
1,1,0,-1.7,-1,0,R-HSA-2871809,FCERI mediated Ca+2 mobilization,M110,2,0
1,0,1,-1.6,0,-1.3,GO:0002683,negative regulation of immune system process,M101,2,0
1,1,0,-0.65,-0.65,0,GO:0072163,mesonephric epithelium development,M110,2,0
0,1,1,0,-0.59,-0.95,GO:0048864,stem cell development,M011,2,0
0,1,1,0,-1.3,-0.96,GO:0050680,negative regulation of epithelial cell proliferation,M011,2,0
1,0,1,-1.1,0,-1.8,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,M101,2,0
1,1,0,-1.9,-2.9,0,GO:0072224,metanephric glomerulus development,M110,2,0
0,1,1,0,-1.2,-1.2,GO:1903531,negative regulation of secretion by cell,M011,2,0
1,0,1,-0.94,0,-1.5,GO:0089718,amino acid import across plasma membrane,M101,2,0
1,1,0,-0.68,-0.67,0,hsa04062,Chemokine signaling pathway,M110,2,0
1,1,0,-2,-2,0,hsa04933,AGE-RAGE signaling pathway in diabetic complications,M110,2,0
0,1,1,0,-4.3,-1.9,GO:2000629,negative regulation of miRNA metabolic process,M011,2,0
1,1,0,-2,-1.3,0,GO:0032147,activation of protein kinase activity,M110,2,0
1,0,1,-0.66,0,-0.66,GO:0033628,regulation of cell adhesion mediated by integrin,M101,2,0
1,0,1,-0.85,0,-2.8,GO:0010518,positive regulation of phospholipase activity,M101,2,0
0,1,1,0,-1.5,-0.94,GO:0043299,leukocyte degranulation,M011,2,0
1,1,0,-0.6,-1,0,GO:0032653,regulation of interleukin-10 production,M110,2,0
0,1,1,0,-1.5,-0.7,GO:0016525,negative regulation of angiogenesis,M011,2,0
1,1,0,-2.5,-1.1,0,hsa05222,Small cell lung cancer,M110,2,0
1,0,1,-1.1,0,-1.7,GO:0051783,regulation of nuclear division,M101,2,0
1,0,1,-1.8,0,-2.4,GO:0042471,ear morphogenesis,M101,2,0
0,1,1,0,-0.69,-1.8,GO:0060078,regulation of postsynaptic membrane potential,M011,2,0
0,1,1,0,-0.73,-2.5,GO:0045661,regulation of myoblast differentiation,M011,2,0
1,1,0,-1.2,-1.5,0,GO:0016055,Wnt signaling pathway,M110,2,0
1,1,0,-2.9,-1.9,0,GO:0051338,regulation of transferase activity,M110,2,0
0,1,1,0,-1.4,-2.3,GO:0034330,cell junction organization,M011,2,0
1,0,1,-2.6,0,-1.8,R-HSA-1433557,Signaling by SCF-KIT,M101,2,0
0,1,1,0,-0.89,-0.9,GO:0048024,"regulation of mRNA splicing, via spliceosome",M011,2,0
1,0,1,-1.7,0,-1.7,GO:1902751,positive regulation of cell cycle G2/M phase transition,M101,2,0
1,1,0,-1.1,-0.7,0,hsa05170,Human immunodeficiency virus 1 infection,M110,2,0
1,1,0,-0.63,-3,0,WP4331,Neovascularization processes,M110,2,0
1,1,0,-2.4,-3,0,M186,PID PDGFRB PATHWAY,M110,2,0
0,1,1,0,-0.8,-1.2,GO:0000302,response to reactive oxygen species,M011,2,0
1,1,0,-0.6,-1,0,M105,PID TELOMERASE PATHWAY,M110,2,0
0,1,1,0,-0.91,-0.92,GO:0008277,regulation of G protein-coupled receptor signaling pathway,M011,2,0
1,0,1,-2.1,0,-1.5,M115,PID REG GR PATHWAY,M101,2,0
1,0,1,-0.77,0,-0.77,GO:0032273,positive regulation of protein polymerization,M101,2,0
0,1,1,0,-0.94,-1.5,GO:0038093,Fc receptor signaling pathway,M011,2,0
0,1,1,0,-1.2,-1.9,R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,M011,2,0
1,0,1,-2.8,0,-0.85,WP304,Kit receptor signaling pathway,M101,2,0
1,0,1,-2.6,0,-2.2,WP4172,PI3K Akt signaling pathway,M101,2,0
1,1,0,-0.64,-1.5,0,GO:0050714,positive regulation of protein secretion,M110,2,0
0,1,1,0,-1.3,-2.3,GO:0001764,neuron migration,M011,2,0
1,1,0,-1.1,-1.1,0,hsa04213,Longevity regulating pathway - multiple species,M110,2,0
1,1,0,-0.94,-0.94,0,GO:0071320,cellular response to cAMP,M110,2,0
1,1,0,-1.5,-1.1,0,GO:0010959,regulation of metal ion transport,M110,2,0
0,1,1,0,-0.99,-4.2,GO:0051965,positive regulation of synapse assembly,M011,2,0
1,0,1,-1.8,0,-0.73,GO:0033077,T cell differentiation in thymus,M101,2,0
1,1,0,-0.99,-1.5,0,hsa04662,B cell receptor signaling pathway,M110,2,0
1,1,0,-0.94,-1.5,0,M286,PID TGFBR PATHWAY,M110,2,0
1,1,0,-1.3,-1.8,0,WP710,DNA damage response only ATM dependent,M110,2,0
1,1,0,-0.94,-0.94,0,R-HSA-8943724,Regulation of PTEN gene transcription,M110,2,0
1,1,0,-3.3,-1.9,0,GO:0043549,regulation of kinase activity,M110,2,0
0,1,1,0,-2.2,-0.96,WP2853,Endoderm differentiation,M011,2,0
1,0,1,-0.85,0,-0.85,WP1971,Integrated cancer pathway,M101,2,0
0,1,1,0,-1.6,-1.1,GO:0008015,blood circulation,M011,2,0
0,1,1,0,-0.59,-1.9,GO:0048663,neuron fate commitment,M011,2,0
0,1,1,0,-1.5,-0.94,WP410,Exercise induced circadian regulation,M011,2,0
0,1,1,0,-1.2,-2.7,R-HSA-9012999,RHO GTPase cycle,M011,2,0
0,1,1,0,-2.6,-2.7,GO:0051216,cartilage development,M011,2,0
1,0,1,-1,0,-1,GO:0009314,response to radiation,M101,2,0
1,0,1,-2.4,0,-2,GO:0090257,regulation of muscle system process,M101,2,0
0,1,1,0,-1.1,-2.1,GO:0010976,positive regulation of neuron projection development,M011,2,0
1,0,1,-0.73,0,-1.2,GO:1902475,L-alpha-amino acid transmembrane transport,M101,2,0
1,0,1,-1.6,0,-1.6,GO:0007346,regulation of mitotic cell cycle,M101,2,0
1,0,1,-1.9,0,-2.9,GO:0045579,positive regulation of B cell differentiation,M101,2,0
1,0,1,-0.66,0,-2.4,GO:0060193,positive regulation of lipase activity,M101,2,0
1,1,0,-1.3,-0.87,0,hsa05210,Colorectal cancer,M110,2,0
1,1,0,-1.8,-1,0,GO:0048754,branching morphogenesis of an epithelial tube,M110,2,0
0,1,1,0,-0.79,-2.3,GO:1901888,regulation of cell junction assembly,M011,2,0
1,0,1,-3.6,0,-1.2,GO:0050863,regulation of T cell activation,M101,2,0
1,0,1,-0.96,0,-0.64,R-HSA-202733,Cell surface interactions at the vascular wall,M101,2,0
1,1,0,-0.85,-0.85,0,GO:0061008,hepaticobiliary system development,M110,2,0
1,1,0,-1.2,-0.69,0,GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,M110,2,0
1,0,1,-0.66,0,-1.1,GO:0045058,T cell selection,M101,2,0
1,1,0,-1.9,-1.2,0,hsa04010,MAPK signaling pathway,M110,2,0
0,1,1,0,-1.2,-1.2,GO:0040007,growth,M011,2,0
1,1,0,-0.98,-0.61,0,hsa05410,Hypertrophic cardiomyopathy,M110,2,0
1,0,1,-0.99,0,-1,GO:0007416,synapse assembly,M101,2,0
1,0,1,-0.68,0,-1.4,GO:0051495,positive regulation of cytoskeleton organization,M101,2,0
0,1,1,0,-1.5,-1.5,GO:0035265,organ growth,M011,2,0
1,0,1,-1.3,0,-1.8,GO:0043502,regulation of muscle adaptation,M101,2,0
1,1,0,-1.3,-0.95,0,GO:0050921,positive regulation of chemotaxis,M110,2,0
1,1,0,-1.2,-1.2,0,GO:0002250,adaptive immune response,M110,2,0
1,0,1,-0.94,0,-0.94,GO:0006664,glycolipid metabolic process,M101,2,0
1,0,1,-2.3,0,-0.86,WP5090,Complement system in neuronal development and plasticity,M101,2,0
0,1,1,0,-1.7,-3,GO:0051962,positive regulation of nervous system development,M011,2,0
1,1,0,-1,-1,0,M255,PID HIF1 TFPATHWAY,M110,2,0
1,0,1,-2.4,0,-1.4,hsa04151,PI3K-Akt signaling pathway,M101,2,0
1,0,1,-1.2,0,-1.7,GO:0030833,regulation of actin filament polymerization,M101,2,0
1,0,1,-1.7,0,-1.1,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",M101,2,0
1,1,0,-1.1,-2,0,GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,M110,2,0
1,1,0,-1.3,-0.81,0,GO:0002040,sprouting angiogenesis,M110,2,0
1,0,1,-3.4,0,-3.4,GO:0045588,positive regulation of gamma-delta T cell differentiation,M101,2,0
1,1,0,-1.4,-0.84,0,GO:0043124,negative regulation of canonical NF-kappaB signal transduction,M110,2,0
1,0,1,-2,0,-2,GO:0048598,embryonic morphogenesis,M101,2,0
0,1,1,0,-1.2,-1.2,WP585,Interferon type I signaling pathways,M011,2,0
0,1,1,0,-1.1,-1.8,GO:0007632,visual behavior,M011,2,0
1,0,1,-1.6,0,-1.6,GO:0051966,"regulation of synaptic transmission, glutamatergic",M101,2,0
0,1,1,0,-0.75,-1.5,GO:0050953,sensory perception of light stimulus,M011,2,0
1,1,0,-5.2,-3.9,0,WP5434,Pathways in cancer,M110,2,0
1,0,1,-0.52,0,-0.52,GO:1903036,positive regulation of response to wounding,M101,2,0
1,1,0,-3.5,-1.6,0,hsa01522,Endocrine resistance,M110,2,0
0,1,1,0,-1,-1,GO:0071900,regulation of protein serine/threonine kinase activity,M011,2,0
0,1,1,0,-1.9,-1.9,GO:0120161,regulation of cold-induced thermogenesis,M011,2,0
1,0,1,-0.74,0,-0.74,GO:0001959,regulation of cytokine-mediated signaling pathway,M101,2,0
1,1,0,-0.89,-0.89,0,GO:0050918,positive chemotaxis,M110,2,0
0,1,1,0,-0.52,-1.4,GO:0097009,energy homeostasis,M011,2,0
0,1,1,0,-0.57,-0.92,GO:0046777,protein autophosphorylation,M011,2,0
0,1,1,0,-1,-2.9,R-HSA-9031628,NGF-stimulated transcription,M011,2,0
1,1,0,-1.5,-1.5,0,GO:0007219,Notch signaling pathway,M110,2,0
0,1,1,0,-1.4,-1.4,GO:0030032,lamellipodium assembly,M011,2,0
1,0,1,-1.3,0,-0.81,R-HSA-388841,Costimulation by the CD28 family,M101,2,0
1,1,0,-2,-2,0,GO:0072210,metanephric nephron development,M110,2,0
0,1,1,0,-0.94,-0.59,GO:0071805,potassium ion transmembrane transport,M011,2,0
0,1,1,0,-1.4,-0.55,WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,M011,2,0
0,1,1,0,-1.5,-0.89,GO:0002263,cell activation involved in immune response,M011,2,0
1,1,0,-2.2,-1.5,0,GO:0048645,animal organ formation,M110,2,0
1,1,0,-0.94,-0.94,0,GO:0030225,macrophage differentiation,M110,2,0
1,1,0,-3.4,-1.7,0,R-HSA-383280,Nuclear Receptor transcription pathway,M110,2,0
1,1,0,-1.4,-0.84,0,hsa04150,mTOR signaling pathway,M110,2,0
1,0,1,-1.1,0,-0.66,GO:0007265,Ras protein signal transduction,M101,2,0
0,1,1,0,-2.7,-1.1,GO:0001894,tissue homeostasis,M011,2,0
0,1,1,0,-1,-1.3,GO:0003018,vascular process in circulatory system,M011,2,0
1,0,1,-1.2,0,-1.2,GO:0043242,negative regulation of protein-containing complex disassembly,M101,2,0
0,1,1,0,-1,-1,hsa03320,PPAR signaling pathway,M011,2,0
1,0,1,-0.73,0,-0.73,hsa05230,Central carbon metabolism in cancer,M101,2,0
1,0,1,-1.3,0,-1.3,WP3640,Imatinib and chronic myeloid leukemia,M101,2,0
1,0,1,-0.85,0,-0.85,GO:0002701,negative regulation of production of molecular mediator of immune response,M101,2,0
1,0,1,-1.5,0,-1.5,GO:0045639,positive regulation of myeloid cell differentiation,M101,2,0
1,0,1,-3.7,0,-1.6,GO:1903039,positive regulation of leukocyte cell-cell adhesion,M101,2,0
1,0,1,-1.8,0,-1.5,GO:0051054,positive regulation of DNA metabolic process,M101,2,0
1,1,0,-3,-2.9,0,GO:0032989,cellular anatomical entity morphogenesis,M110,2,0
1,1,0,-1.3,-1.3,0,GO:0048384,retinoic acid receptor signaling pathway,M110,2,0
0,1,1,0,-1.3,-0.96,GO:0031331,positive regulation of cellular catabolic process,M011,2,0
1,0,1,-2.8,0,-0.87,GO:0002819,regulation of adaptive immune response,M101,2,0
0,1,1,0,-1.6,-0.94,GO:0071559,response to transforming growth factor beta,M011,2,0
0,1,1,0,-0.94,-0.94,GO:1902930,regulation of alcohol biosynthetic process,M011,2,0
0,1,1,0,-0.7,-0.7,GO:0048771,tissue remodeling,M011,2,0
1,1,0,-2.5,-0.61,0,GO:0030168,platelet activation,M110,2,0
1,1,0,-3.1,-4.1,0,GO:0045766,positive regulation of angiogenesis,M110,2,0
1,0,1,-3,0,-1.9,GO:0051251,positive regulation of lymphocyte activation,M101,2,0
1,0,1,-0.59,0,-0.95,GO:0051494,negative regulation of cytoskeleton organization,M101,2,0
1,0,1,-1.2,0,-1.9,GO:0050808,synapse organization,M101,2,0
1,1,0,-0.78,-2,0,WP2431,Spinal cord injury,M110,2,0
1,1,0,-0.6,-2.2,0,GO:0051149,positive regulation of muscle cell differentiation,M110,2,0
1,0,1,-1.6,0,-0.63,GO:0010660,regulation of muscle cell apoptotic process,M101,2,0
1,1,0,-1.3,-1.9,0,WP1544,MicroRNAs in cardiomyocyte hypertrophy,M110,2,0
1,1,0,-0.95,-0.54,0,GO:1902692,regulation of neuroblast proliferation,M110,2,0
1,0,1,-3.9,0,-2.5,GO:0022407,regulation of cell-cell adhesion,M101,2,0
1,0,1,-0.66,0,-1.1,WP5055,Burn wound healing,M101,2,0
1,1,0,-0.64,-2.6,0,GO:0016049,cell growth,M110,2,0
0,1,1,0,-0.6,-1,R-HSA-3906995,Diseases associated with O-glycosylation of proteins,M011,2,0
1,1,0,-4.8,-1.1,0,hsa05214,Glioma,M110,2,0
0,1,1,0,-0.59,-1.4,GO:0007612,learning,M011,2,0
1,0,1,-1.6,0,-1.6,GO:0007259,receptor signaling pathway via JAK-STAT,M101,2,0
1,0,1,-2.2,0,-2.2,GO:0046629,gamma-delta T cell activation,M101,2,0
0,1,1,0,-1.3,-1.3,GO:0032940,secretion by cell,M011,2,0
0,1,1,0,-2.7,-0.81,GO:0002444,myeloid leukocyte mediated immunity,M011,2,0
1,0,1,-1.6,0,-1.6,WP4842,Mammalian disorder of sexual development,M101,2,0
0,1,1,0,-2.6,-2.3,GO:0001568,blood vessel development,M011,2,0
1,1,0,-1.5,-0.74,0,R-HSA-114608,Platelet degranulation,M110,2,0
1,1,0,-3.7,-1.2,0,GO:0031342,negative regulation of cell killing,M110,2,0
0,1,1,0,-1.2,-0.83,GO:0043632,modification-dependent macromolecule catabolic process,M011,2,0
1,0,1,-2,0,-2,GO:0045471,response to ethanol,M101,2,0
1,0,1,-1.1,0,-2.5,GO:0050864,regulation of B cell activation,M101,2,0
0,1,1,0,-0.77,-2.3,R-HSA-198725,Nuclear Events (kinase and transcription factor activation),M011,2,0
1,0,1,-2.2,0,-1.4,GO:0010921,regulation of phosphatase activity,M101,2,0
1,1,0,-2.4,-0.99,0,WP314,Fas ligand pathway and stress induction of heat shock proteins,M110,2,0
1,0,1,-1.5,0,-0.73,GO:0002705,positive regulation of leukocyte mediated immunity,M101,2,0
1,1,0,-1.2,-0.74,0,WP4746,Thyroid hormones production and peripheral downstream signaling effects,M110,2,0
1,1,0,-1.3,-1.3,0,R-HSA-2173788,Downregulation of TGF-beta receptor signaling,M110,2,0
1,1,0,-1,-0.67,0,GO:0010811,positive regulation of cell-substrate adhesion,M110,2,0
0,1,1,0,-1.8,-1.5,GO:0030856,regulation of epithelial cell differentiation,M011,2,0
1,1,0,-3,-1.3,0,WP127,IL 5 signaling pathway,M110,2,0
1,0,1,-1.2,0,-0.7,hsa04927,Cortisol synthesis and secretion,M101,2,0
1,1,0,-2,-0.98,0,GO:0061138,morphogenesis of a branching epithelium,M110,2,0
0,1,1,0,-1.2,-0.83,GO:0019941,modification-dependent protein catabolic process,M011,2,0
1,1,0,-2.3,-0.84,0,hsa05169,Epstein-Barr virus infection,M110,2,0
1,1,0,-0.77,-2.6,0,WP4313,Ferroptosis,M110,2,0
1,0,1,-4.4,0,-3.1,GO:0046645,positive regulation of gamma-delta T cell activation,M101,2,0
1,1,0,-1.9,-1.9,0,R-HSA-199992,trans-Golgi Network Vesicle Budding,M110,2,0
0,1,1,0,-1.8,-1.1,GO:1990849,vacuolar localization,M011,2,0
1,1,0,-2.2,-0.85,0,GO:0001763,morphogenesis of a branching structure,M110,2,0
1,0,1,-0.52,0,-3.4,GO:0060191,regulation of lipase activity,M101,2,0
1,0,1,-1.5,0,-1.1,hsa05160,Hepatitis C,M101,2,0
0,1,1,0,-0.8,-1.2,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,M011,2,0
0,1,1,0,-1.5,-2,GO:0048469,cell maturation,M011,2,0
1,0,1,-1.2,0,-1.2,R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,M101,2,0
0,1,1,0,-1.8,-1.1,GO:0032418,lysosome localization,M011,2,0
1,0,1,-0.8,0,-1.6,GO:0007623,circadian rhythm,M101,2,0
1,0,1,-0.95,0,-0.55,WP4657,22q11 2 copy number variation syndrome,M101,2,0
1,1,0,-4.5,-1.7,0,GO:0042327,positive regulation of phosphorylation,M110,2,0
1,0,1,-1,0,-1.1,GO:0002719,negative regulation of cytokine production involved in immune response,M101,2,0
1,1,0,-0.55,-0.54,0,GO:0009566,fertilization,M110,2,0
1,0,1,-0.63,0,-0.63,GO:0060760,positive regulation of response to cytokine stimulus,M101,2,0
0,1,1,0,-1.7,-1.1,M272,PID CD8 TCR DOWNSTREAM PATHWAY,M011,2,0
1,0,1,-2.9,0,-1.1,GO:0042060,wound healing,M101,2,0
1,1,0,-0.59,-0.59,0,GO:0033157,regulation of intracellular protein transport,M110,2,0
0,1,1,0,-0.6,-1,GO:0042093,T-helper cell differentiation,M011,2,0
0,1,1,0,-1.5,-2.4,WP3971,OSX and miRNAs in tooth development,M011,2,0
1,1,0,-2.3,-0.77,0,hsa04722,Neurotrophin signaling pathway,M110,2,0
1,1,0,-1.1,-1.1,0,GO:0021587,cerebellum morphogenesis,M110,2,0
1,1,0,-1,-1,0,R-HSA-76002,"Platelet activation, signaling and aggregation",M110,2,0
1,1,0,-1.6,-0.99,0,GO:0009593,detection of chemical stimulus,M110,2,0
1,1,0,-0.99,-0.99,0,GO:0001945,lymph vessel development,M110,2,0
1,0,1,-1.5,0,-1,GO:0006836,neurotransmitter transport,M101,2,0
1,1,0,-2.2,-0.89,0,GO:0002715,regulation of natural killer cell mediated immunity,M110,2,0
0,1,1,0,-4.3,-1.9,GO:1902894,negative regulation of miRNA transcription,M011,2,0
1,1,0,-2.2,-0.71,0,hsa04066,HIF-1 signaling pathway,M110,2,0
1,1,0,-5.8,-1.6,0,GO:0010595,positive regulation of endothelial cell migration,M110,2,0
1,0,1,-1.8,0,-0.7,GO:0048146,positive regulation of fibroblast proliferation,M101,2,0
1,1,0,-0.59,-0.94,0,GO:0050806,positive regulation of synaptic transmission,M110,2,0
1,1,0,-2.4,-2.4,0,GO:0072239,metanephric glomerulus vasculature development,M110,2,0
1,0,1,-0.72,0,-0.72,GO:0006986,response to unfolded protein,M101,2,0
0,1,1,0,-0.57,-2.1,hsa04666,Fc gamma R-mediated phagocytosis,M011,2,0
1,1,0,-5.1,-1.8,0,GO:0010634,positive regulation of epithelial cell migration,M110,2,0
0,1,1,0,-1,-2.4,GO:0048706,embryonic skeletal system development,M011,2,0
0,1,1,0,-0.84,-0.85,M183,PID IL6 7 PATHWAY,M011,2,0
1,1,0,-2.4,-1.5,0,GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,M110,2,0
1,0,1,-1.4,0,-0.99,GO:0006937,regulation of muscle contraction,M101,2,0
1,1,0,-2.1,-1,0,GO:0003281,ventricular septum development,M110,2,0
1,1,0,-1.3,-0.93,0,GO:2000177,regulation of neural precursor cell proliferation,M110,2,0
1,1,0,-1.5,-0.94,0,M48,PID MET PATHWAY,M110,2,0
1,1,0,-3.2,-1.2,0,WP4262,Breast cancer pathway,M110,2,0
1,1,0,-1.9,-1,0,GO:0009267,cellular response to starvation,M110,2,0
1,1,0,-1.2,-1.2,0,WP2526,PDGF pathway,M110,2,0
1,0,1,-1.7,0,-1.7,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,M101,2,0
1,1,0,-0.89,-0.89,0,GO:0006024,glycosaminoglycan biosynthetic process,M110,2,0
1,1,0,-1.2,-1.2,0,WP4538,Regulatory circuits of the STAT3 signaling pathway,M110,2,0
0,1,1,0,-1.3,-0.97,GO:0006511,ubiquitin-dependent protein catabolic process,M011,2,0
1,1,0,-0.77,-0.76,0,M236,PID DELTA NP63 PATHWAY,M110,2,0
1,0,1,-3.2,0,-2,GO:0002694,regulation of leukocyte activation,M101,2,0
1,0,1,-2.7,0,-3.7,GO:0001775,cell activation,M101,2,0
1,0,1,-1.6,0,-0.81,hsa04514,Cell adhesion molecules,M101,2,0
1,0,1,-1.3,0,-1.3,GO:0030010,establishment of cell polarity,M101,2,0
1,0,1,-1.8,0,-1.2,GO:0002757,immune response-activating signaling pathway,M101,2,0
1,1,0,-2,-0.95,0,GO:0003073,regulation of systemic arterial blood pressure,M110,2,0
1,0,1,-1.7,0,-3,hsa04724,Glutamatergic synapse,M101,2,0
1,1,0,-1.7,-3.4,0,GO:0048812,neuron projection morphogenesis,M110,2,0
0,1,1,0,-1.2,-1.2,GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,M011,2,0
1,1,0,-2.5,-1.2,0,GO:0050878,regulation of body fluid levels,M110,2,0
0,1,1,0,-1.5,-1.5,GO:0030513,positive regulation of BMP signaling pathway,M011,2,0
1,0,1,-0.84,0,-3.2,GO:0045931,positive regulation of mitotic cell cycle,M101,2,0
1,1,0,-0.66,-1.5,0,GO:0097529,myeloid leukocyte migration,M110,2,0
0,1,1,0,-1,-1.1,GO:0042551,neuron maturation,M011,2,0
1,0,1,-1.2,0,-1.8,GO:0010389,regulation of G2/M transition of mitotic cell cycle,M101,2,0
1,0,1,-0.89,0,-2.2,GO:1900274,regulation of phospholipase C activity,M101,2,0
1,1,0,-0.64,-0.64,0,GO:0045833,negative regulation of lipid metabolic process,M110,2,0
0,1,1,0,-0.89,-1.9,GO:0031346,positive regulation of cell projection organization,M011,2,0
1,1,0,-1.2,-1.7,0,WP2355,Corticotropin releasing hormone signaling pathway,M110,2,0
0,1,1,0,-0.64,-1,GO:0003015,heart process,M011,2,0
0,1,1,0,-1.4,-2.3,GO:0032868,response to insulin,M011,2,0
1,1,0,-2.8,-0.71,0,hsa05220,Chronic myeloid leukemia,M110,2,0
0,1,1,0,-0.5,-0.5,GO:1900182,positive regulation of protein localization to nucleus,M011,2,0
0,1,1,0,-0.61,-0.62,GO:0007492,endoderm development,M011,2,0
1,1,0,-1.2,-1.2,0,WP2374,Oncostatin M signaling pathway,M110,2,0
1,1,0,-2.4,-1,0,hsa05226,Gastric cancer,M110,2,0
0,1,1,0,-1.3,-1.3,hsa05032,Morphine addiction,M011,2,0
1,0,1,-1.2,0,-0.89,GO:0071356,cellular response to tumor necrosis factor,M101,2,0
1,0,1,-0.65,0,-1.4,GO:0030183,B cell differentiation,M101,2,0
1,0,1,-2.8,0,-3.2,GO:0030097,hemopoiesis,M101,2,0
1,1,0,-2.4,-0.99,0,GO:0042269,regulation of natural killer cell mediated cytotoxicity,M110,2,0
0,1,1,0,-0.93,-0.95,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M011,2,0
0,1,1,0,-0.74,-1.7,GO:0030509,BMP signaling pathway,M011,2,0
0,1,1,0,-1.2,-1.2,GO:0035162,embryonic hemopoiesis,M011,2,0
1,1,0,-1.1,-0.66,0,GO:0035924,cellular response to vascular endothelial growth factor stimulus,M110,2,0
1,0,1,-5.3,0,-0.75,hsa05215,Prostate cancer,M101,2,0
0,1,1,0,-0.76,-1.3,GO:0032890,regulation of organic acid transport,M011,2,0
1,1,0,-0.88,-0.5,0,GO:0060688,regulation of morphogenesis of a branching structure,M110,2,0
0,1,1,0,-1.9,-0.84,GO:0048593,camera-type eye morphogenesis,M011,2,0
1,1,0,-2,-0.8,0,R-HSA-1912422,Pre-NOTCH Expression and Processing,M110,2,0
1,0,1,-1.8,0,-1.8,GO:0044706,multi-multicellular organism process,M101,2,0
1,1,0,-1.2,-1.2,0,WP4205,MET in type 1 papillary renal cell carcinoma,M110,2,0
1,1,0,-0.92,-0.57,0,GO:0032651,regulation of interleukin-1 beta production,M110,2,0
1,0,1,-1.3,0,-2.1,GO:0043516,"regulation of DNA damage response, signal transduction by p53 class mediator",M101,2,0
1,1,0,-0.69,-0.69,0,M151,PID AR TF PATHWAY,M110,2,0
